Time,aX,aY,aZ,gX,gY,gZ
1167696,-0.501,-0.228,0.823,-12.67,12.11,0.0
1167706,-0.49,-0.224,0.826,-10.15,8.61,0.56
1167715,-0.496,-0.224,0.83,-7.42,5.81,0.28
1167725,-0.495,-0.222,0.835,-5.32,3.99,0.28
1167734,-0.494,-0.22,0.834,-4.27,3.43,0.42
1167744,-0.494,-0.219,0.832,-4.34,3.57,0.28
1167754,-0.497,-0.223,0.832,-4.76,4.06,0.21
1167763,-0.494,-0.224,0.826,-4.48,4.34,-0.07
1167773,-0.498,-0.221,0.829,-3.36,3.85,-0.35
1167783,-0.5,-0.211,0.832,-4.27,3.64,-0.56
1167792,-0.5,-0.214,0.828,-7.49,4.2,-0.98
1167802,-0.504,-0.228,0.84,-12.32,6.44,-1.26
1167811,-0.495,-0.232,0.826,-16.17,9.66,-1.05
1167821,-0.503,-0.24,0.842,-18.13,12.32,-1.05
1167831,-0.507,-0.254,0.845,-19.67,14.98,-0.77
1167840,-0.504,-0.26,0.843,-18.41,17.5,-0.77
1167850,-0.505,-0.274,0.827,-14.84,19.18,-1.19
1167860,-0.52,-0.259,0.807,-9.52,18.34,-2.03
1167869,-0.536,-0.268,0.797,-4.41,14.7,-1.26
1167879,-0.528,-0.273,0.792,-0.14,9.17,-0.14
1167888,-0.528,-0.253,0.794,1.82,5.53,0.14
1167898,-0.519,-0.244,0.798,2.59,3.85,0.49
1167908,-0.509,-0.244,0.785,4.55,2.17,0.14
1167917,-0.522,-0.237,0.819,4.76,-0.07,-0.28
1167927,-0.513,-0.232,0.807,1.96,0.49,0.0
1167937,-0.517,-0.235,0.816,-2.31,2.1,0.56
1167946,-0.515,-0.237,0.815,-5.95,4.34,0.91
1167956,-0.52,-0.241,0.819,-7.56,5.67,0.91
1167965,-0.52,-0.239,0.818,-7.56,5.95,0.63
1167975,-0.519,-0.238,0.819,-7.0,5.18,0.21
1167985,-0.518,-0.25,0.822,-5.81,3.78,-0.21
1167994,-0.526,-0.257,0.816,-3.71,2.1,-0.07
1168004,-0.521,-0.262,0.822,-1.68,1.19,0.49
1168014,-0.524,-0.257,0.825,-0.21,1.75,0.49
1168023,-0.526,-0.254,0.814,0.42,2.66,0.56
1168033,-0.529,-0.255,0.809,0.7,2.45,0.91
1168042,-0.52,-0.25,0.828,1.12,2.73,1.54
1168052,-0.524,-0.236,0.819,1.61,5.95,1.05
1168062,-0.535,-0.237,0.808,0.63,7.56,0.91
1168071,-0.529,-0.238,0.807,1.19,6.3,1.05
1168081,-0.531,-0.239,0.812,3.85,5.18,0.84
