Time,aX,aY,aZ,gX,gY,gZ
2097875,-0.221,-0.44,0.891,-23.17,17.15,41.65
2097885,-0.218,-0.454,0.945,-13.16,8.54,39.55
2097894,-0.229,-0.477,1.011,-5.6,3.43,39.83
2097904,-0.22,-0.468,1.022,3.36,3.85,42.7
2097913,-0.194,-0.422,0.991,14.21,9.73,45.78
2097923,-0.188,-0.377,0.937,19.32,16.45,46.2
2097932,-0.193,-0.345,0.889,18.34,20.23,44.24
2097942,-0.201,-0.322,0.85,13.79,20.79,41.3
2097951,-0.208,-0.315,0.831,7.21,18.97,37.59
2097961,-0.187,-0.319,0.827,2.66,14.42,32.62
2097970,-0.211,-0.331,0.837,1.82,9.38,25.48
2097980,-0.257,-0.389,0.829,-1.33,9.1,21.63
2097989,-0.345,-0.428,0.84,-7.42,7.07,26.18
2097999,-0.381,-0.469,0.907,-15.05,5.39,41.65
2098008,-0.387,-0.507,0.947,-17.01,1.61,59.99
2098018,-0.41,-0.556,1.003,-13.65,-4.69,80.29
2098027,-0.373,-0.542,1.005,-5.11,-10.29,103.39
2098037,-0.317,-0.458,0.98,3.5,-11.97,123.27
2098046,-0.223,-0.38,0.939,3.57,-7.35,130.48
2098056,-0.149,-0.275,0.907,-0.42,1.4,124.95
2098065,-0.099,-0.218,0.862,-8.19,9.45,109.9
2098075,-0.095,-0.159,0.881,-20.65,20.79,90.51
2098084,-0.159,-0.178,0.899,-40.32,35.28,73.08
2098094,-0.248,-0.248,0.904,-52.29,48.65,62.23
2098103,-0.337,-0.279,0.845,-48.09,48.3,56.84
2098113,-0.422,-0.255,0.786,-41.65,37.45,58.52
2098122,-0.451,-0.252,0.811,-49.0,20.93,68.95
2098132,-0.417,-0.269,0.832,-63.98,7.63,82.32
2098141,-0.285,-0.284,0.784,-77.7,-5.53,91.07
2098151,-0.241,-0.303,0.783,-91.49,-10.99,90.86
2098160,-0.236,-0.357,0.816,-105.98,-9.17,76.3
2098170,-0.217,-0.391,0.767,-111.72,-7.84,53.34
2098179,-0.236,-0.419,0.777,-104.16,-7.0,29.26
2098189,-0.362,-0.388,0.76,-92.33,-13.51,9.31
2098198,-0.449,-0.353,0.747,-96.74,-33.6,5.25
2098208,-0.452,-0.402,0.789,-123.41,-62.02,14.63
2098217,-0.39,-0.498,0.826,-152.32,-85.05,26.53
2098227,-0.336,-0.603,0.799,-163.52,-90.44,35.14
2098236,-0.281,-0.667,0.796,-140.35,-80.92,37.31
