Time,aX,aY,aZ,gX,gY,gZ
1179323,-0.671,-0.187,0.708,-0.49,0.91,-0.07
1179333,-0.673,-0.176,0.71,-0.77,0.56,0.49
1179342,-0.671,-0.162,0.723,-3.5,1.33,1.05
1179352,-0.668,-0.151,0.733,-7.91,3.85,1.33
1179361,-0.664,-0.145,0.729,-10.78,6.79,0.98
1179371,-0.667,-0.147,0.724,-10.64,7.98,0.07
1179381,-0.669,-0.148,0.722,-8.82,7.42,-0.84
1179390,-0.675,-0.159,0.719,-7.07,6.3,-1.47
1179400,-0.679,-0.166,0.715,-4.83,4.76,-1.75
1179410,-0.684,-0.176,0.719,-1.89,2.66,-1.61
1179419,-0.68,-0.176,0.719,1.33,0.84,-1.05
1179429,-0.675,-0.167,0.718,5.25,-0.63,-0.35
1179438,-0.676,-0.186,0.72,9.66,-1.61,0.14
1179448,-0.676,-0.193,0.715,13.3,-2.17,0.98
1179458,-0.679,-0.182,0.714,15.12,-3.57,1.89
1179467,-0.681,-0.172,0.712,14.63,-5.18,2.59
1179477,-0.668,-0.156,0.712,12.81,-6.3,2.87
1179487,-0.66,-0.153,0.72,10.22,-6.23,3.43
1179496,-0.663,-0.148,0.719,7.77,-4.83,3.29
1179506,-0.658,-0.141,0.716,6.02,-3.57,2.94
1179515,-0.655,-0.136,0.71,4.62,-2.73,2.38
1179525,-0.653,-0.131,0.703,3.64,-2.31,1.61
1179535,-0.655,-0.126,0.701,2.66,-2.1,0.49
1179544,-0.652,-0.123,0.703,1.26,-2.03,-0.91
1179554,-0.661,-0.142,0.709,0.28,-1.68,-2.31
1179564,-0.664,-0.15,0.713,0.56,-1.33,-2.52
1179573,-0.665,-0.154,0.712,1.54,-1.47,-2.38
1179583,-0.666,-0.157,0.713,2.45,-2.24,-2.52
1179592,-0.669,-0.162,0.717,2.87,-3.01,-2.59
1179602,-0.675,-0.171,0.732,3.08,-3.15,-2.31
1179612,-0.677,-0.187,0.742,3.78,-2.31,-1.61
1179621,-0.676,-0.192,0.74,8.12,-2.1,-0.98
1179631,-0.683,-0.194,0.748,14.28,-3.43,-0.42
1179641,-0.673,-0.191,0.742,20.23,-4.34,0.56
1179650,-0.681,-0.187,0.738,26.39,-5.04,1.19
1179660,-0.674,-0.173,0.716,30.87,-5.6,2.31
1179669,-0.672,-0.163,0.7,33.6,-6.86,3.01
1179679,-0.669,-0.151,0.7,34.23,-8.12,3.29
1179689,-0.67,-0.137,0.706,33.04,-8.47,3.36
1179698,-0.653,-0.128,0.708,30.87,-8.54,3.57
1179708,-0.657,-0.116,0.708,27.16,-8.05,3.71
1179718,-0.651,-0.097,0.707,22.54,-7.63,3.71
1179727,-0.646,-0.081,0.72,16.73,-7.07,3.29
1179737,-0.644,-0.08,0.732,9.94,-5.81,2.8
1179746,-0.648,-0.087,0.744,3.15,-3.85,2.38
1179756,-0.646,-0.08,0.752,-2.52,-1.96,2.24
1179766,-0.647,-0.086,0.766,-6.65,-0.7,1.82
1179775,-0.648,-0.098,0.767,-8.33,0.63,1.12
1179785,-0.651,-0.104,0.771,-6.37,0.84,0.28
1179795,-0.654,-0.112,0.772,-1.96,0.0,-0.56
1179804,-0.657,-0.119,0.765,2.45,-0.84,-1.19
