Time,aX,aY,aZ,gX,gY,gZ
2110149,0.457,-1.427,-0.186,-33.46,-11.06,1.12
2110159,0.465,-1.447,-0.176,-21.77,-2.59,-0.91
2110168,0.476,-1.452,-0.167,-7.98,-0.42,-1.4
2110178,0.476,-1.415,-0.189,5.18,-0.35,-2.66
2110187,0.486,-1.348,-0.198,14.14,0.56,-4.83
2110197,0.486,-1.293,-0.187,21.56,5.32,-7.63
2110206,0.457,-1.225,-0.147,26.67,12.88,-11.76
2110216,0.433,-1.151,-0.108,28.91,15.82,-14.56
2110225,0.424,-1.093,-0.087,31.01,14.56,-14.56
2110235,0.408,-1.052,-0.057,32.76,14.77,-14.07
2110244,0.389,-1.002,-0.023,33.25,16.03,-15.05
2110254,0.392,-0.949,-0.008,33.53,14.07,-15.33
2110263,0.408,-0.908,-0.001,35.0,8.68,-14.28
2110273,0.429,-0.875,-0.008,36.26,3.57,-13.09
2110282,0.448,-0.843,-0.023,37.24,2.24,-12.32
2110292,0.462,-0.807,-0.037,39.48,2.73,-11.2
2110301,0.469,-0.764,-0.042,41.44,2.52,-9.94
2110311,0.468,-0.712,-0.053,40.18,1.89,-9.73
2110320,0.466,-0.664,-0.057,37.1,1.26,-9.52
2110330,0.463,-0.63,-0.055,33.81,1.12,-8.61
2110339,0.475,-0.585,-0.059,31.08,0.84,-6.16
2110349,0.442,-0.543,-0.054,29.19,-1.61,0.84
2110358,0.465,-0.555,-0.086,24.36,-6.3,3.92
2110368,0.499,-0.559,-0.098,16.66,-2.73,0.0
2110377,0.522,-0.531,-0.131,8.82,0.98,-2.52
2110387,0.522,-0.518,-0.139,3.01,-1.05,-1.12
2110396,0.524,-0.542,-0.143,-2.52,-4.41,1.82
2110406,0.516,-0.56,-0.134,-7.21,-3.5,2.73
2110415,0.494,-0.572,-0.133,-11.9,-0.21,2.73
2110425,0.469,-0.585,-0.129,-14.98,2.24,4.83
2110434,0.445,-0.622,-0.127,-17.43,0.77,8.26
2110444,0.429,-0.659,-0.123,-22.05,-1.68,9.03
2110453,0.421,-0.707,-0.139,-27.16,-7.0,10.85
2110463,0.406,-0.753,-0.127,-29.96,-10.85,13.72
2110472,0.429,-0.832,-0.127,-32.34,-17.15,14.42
2110482,0.445,-0.879,-0.136,-34.02,-18.48,14.63
2110491,0.473,-0.937,-0.162,-33.46,-13.65,15.4
2110501,0.473,-0.974,-0.154,-31.64,-3.08,15.75
2110510,0.421,-0.993,-0.105,-29.54,8.33,15.47
2110520,0.379,-0.996,-0.07,-29.75,11.55,12.6
2110529,0.346,-1.003,-0.064,-30.38,11.48,13.51
2110539,0.338,-1.04,-0.019,-29.33,12.6,12.53
2110548,0.346,-1.075,-0.041,-30.87,5.11,9.38
2110558,0.362,-1.092,-0.047,-32.34,-7.0,7.56
2110567,0.395,-1.14,-0.082,-31.64,-16.66,7.21
2110577,0.437,-1.182,-0.138,-29.12,-13.65,6.23
2110586,0.437,-1.219,-0.132,-23.17,-3.5,5.88
2110596,0.439,-1.242,-0.13,-17.78,0.14,4.69
2110605,0.442,-1.261,-0.122,-12.74,-2.38,3.22
2110615,0.452,-1.265,-0.129,-6.58,-3.71,0.84
2110624,0.443,-1.241,-0.13,-0.77,-2.94,-1.33
2110634,0.436,-1.218,-0.153,2.03,-0.84,-4.69
2110643,0.444,-1.186,-0.157,3.08,3.78,-8.05
2110653,0.437,-1.163,-0.143,4.83,8.61,-10.15
2110662,0.444,-1.139,-0.12,6.23,10.78,-12.11
2110672,0.448,-1.103,-0.092,10.01,11.27,-12.67
2110681,0.445,-1.073,-0.067,15.68,9.87,-11.13
2110691,0.447,-1.051,-0.039,20.58,8.54,-10.22
2110700,0.452,-1.018,-0.033,24.01,7.98,-11.13
2110710,0.463,-0.975,-0.039,24.92,8.26,-13.79
2110719,0.462,-0.937,-0.038,25.76,7.63,-15.89
2110729,0.454,-0.895,-0.031,26.46,6.65,-17.15
2110738,0.454,-0.852,-0.034,26.53,5.04,-17.78
2110748,0.459,-0.81,-0.037,27.16,2.17,-17.36
2110757,0.457,-0.771,-0.038,28.14,-0.56,-15.47
2110767,0.465,-0.737,-0.046,29.19,-1.82,-13.09
2110776,0.472,-0.705,-0.045,29.54,-0.56,-11.41
2110786,0.481,-0.669,-0.041,28.14,0.42,-10.85
2110795,0.482,-0.626,-0.039,25.76,-0.07,-10.64
2110805,0.473,-0.583,-0.039,22.26,-1.33,-10.57
2110814,0.457,-0.539,-0.043,17.08,-2.87,-10.5
2110824,0.446,-0.499,-0.056,10.85,-4.97,-9.1
2110833,0.444,-0.472,-0.08,4.62,-7.49,-4.55
2110843,0.449,-0.486,-0.097,-0.91,-12.18,2.17
2110852,0.456,-0.53,-0.091,-6.16,-8.05,3.85
2110862,0.457,-0.573,-0.099,-8.82,-3.71,7.14
2110871,0.465,-0.617,-0.112,-8.47,-6.16,11.9
2110881,0.469,-0.666,-0.137,-8.61,-12.6,16.52
2110890,0.47,-0.701,-0.141,-10.92,-17.99,15.26
2110900,0.434,-0.687,-0.188,-15.33,-20.58,12.95
2110909,0.429,-0.712,-0.235,-20.79,-21.7,13.51
2110919,0.436,-0.762,-0.251,-26.67,-19.95,15.33
2110928,0.435,-0.834,-0.244,-32.97,-15.68,16.66
2110938,0.439,-0.9,-0.23,-38.08,-10.78,16.45
2110947,0.436,-0.97,-0.21,-40.46,-6.44,15.89
2110957,0.43,-1.034,-0.189,-38.78,-2.59,16.24
2110966,0.426,-1.074,-0.189,-34.16,1.19,17.5
2110976,0.398,-1.133,-0.132,-29.89,3.15,17.5
2110985,0.421,-1.145,-0.159,-27.3,3.22,15.68
2110995,0.42,-1.19,-0.202,-24.5,9.1,15.68
2111004,0.403,-1.225,-0.118,-22.19,20.58,11.2
2111014,0.382,-1.216,-0.076,-19.18,19.67,5.88
