Time,aX,aY,aZ,gX,gY,gZ
1952,0.037,-0.071,1.003,-0.35,-0.28,-0.14
1960,0.036,-0.07,1.002,-0.21,-0.35,-0.21
1969,0.035,-0.07,1.002,-0.07,-0.42,-0.14
1977,0.037,-0.07,1.004,0.14,-0.42,-0.14
1985,0.033,-0.07,1.002,0.14,-0.49,-0.21
1994,0.038,-0.072,1.003,0.14,-0.56,-0.21
2002,0.036,-0.068,1.004,0.14,-0.35,-0.14
2010,0.037,-0.068,1.002,-0.21,-0.28,-0.14
2019,0.035,-0.069,1.002,-0.56,-0.14,-0.07
2027,0.036,-0.072,1.002,-0.56,-0.14,-0.07
2036,0.034,-0.071,1.0,-0.14,-0.35,-0.14
2044,0.037,-0.071,1.003,0.0,-0.49,-0.14
2052,0.036,-0.068,1.005,0.07,-0.35,-0.14
2061,0.037,-0.07,1.005,-0.42,-0.21,-0.07
2070,0.036,-0.069,1.002,-0.7,-0.07,-0.07
2079,0.035,-0.071,1.001,-0.63,-0.14,-0.07
2086,0.035,-0.069,1.001,-0.14,-0.21,-0.14
2094,0.037,-0.071,1.002,0.0,-0.49,-0.21
2103,0.037,-0.069,1.004,0.21,-0.49,-0.14
2111,0.036,-0.068,1.004,-0.42,-0.14,-0.07
2119,0.036,-0.071,1.003,-0.7,0.0,-0.07
2128,0.035,-0.071,1.0,-0.56,-0.07,-0.14
2136,0.036,-0.073,1.0,-0.14,-0.35,-0.21
2145,0.034,-0.069,0.999,0.21,-0.49,-0.21
2153,0.038,-0.071,1.003,0.35,-0.63,-0.14
2161,0.035,-0.067,1.005,0.35,-0.42,-0.07
2170,0.037,-0.07,1.006,-0.28,-0.35,-0.14
2178,0.035,-0.07,1.002,-0.63,-0.14,-0.14
2187,0.035,-0.069,0.999,-0.63,-0.14,-0.14
2195,0.035,-0.07,0.999,-0.21,-0.42,-0.14
2204,0.036,-0.069,1.002,0.21,-0.49,-0.14
2213,0.036,-0.068,1.004,0.14,-0.35,-0.14
2220,0.038,-0.072,1.004,-0.35,-0.35,-0.21
2228,0.036,-0.067,1.003,-0.21,-0.14,-0.07
2237,0.037,-0.07,1.002,-0.63,-0.14,-0.07
2245,0.035,-0.072,1.0,-0.7,-0.14,-0.07
2254,0.035,-0.072,0.999,-0.28,-0.28,-0.14
2262,0.035,-0.071,1.002,0.49,-0.7,-0.21
2270,0.039,-0.07,1.004,0.7,-0.77,-0.21
2279,0.037,-0.066,1.005,0.28,-0.42,-0.14
2287,0.038,-0.069,1.004,-0.77,0.0,-0.07
2295,0.035,-0.071,1.003,-1.05,0.21,0.0
2304,0.034,-0.071,1.0,-0.91,0.0,-0.07
2312,0.035,-0.072,0.999,-0.28,-0.35,-0.14
2321,0.037,-0.07,1.001,0.35,-0.56,-0.21
2329,0.036,-0.067,1.004,0.42,-0.63,-0.21
2338,0.038,-0.069,1.006,0.0,-0.42,-0.14
2347,0.037,-0.069,1.005,-0.56,-0.07,-0.07
2354,0.035,-0.07,1.002,-0.98,0.14,0.0
2363,0.034,-0.072,0.998,-0.84,-0.07,-0.07
2371,0.035,-0.073,1.001,0.07,-0.49,-0.14
2379,0.035,-0.069,1.003,0.77,-0.77,-0.28
2388,0.038,-0.07,1.005,0.63,-0.91,-0.28
2396,0.037,-0.068,1.004,0.21,-0.49,-0.21
2404,0.036,-0.067,1.006,-0.56,-0.07,0.0
2413,0.035,-0.068,1.004,-1.19,0.21,0.0
2421,0.035,-0.073,1.001,-1.12,0.07,-0.07
2430,0.033,-0.07,0.999,-0.28,-0.28,-0.21
2438,0.037,-0.07,0.999,0.42,-0.7,-0.28
2446,0.038,-0.07,1.005,0.56,-0.63,-0.21
2455,0.038,-0.068,1.008,0.07,-0.35,-0.07
2463,0.036,-0.069,1.006,-0.56,0.0,-0.07
2472,0.036,-0.071,1.001,-0.91,-0.07,-0.14
2481,0.033,-0.07,0.999,-0.7,-0.14,-0.07
2488,0.035,-0.072,0.999,-0.14,-0.35,-0.14
2497,0.035,-0.07,1.003,0.42,-0.63,-0.21
2505,0.038,-0.07,1.006,0.56,-0.77,-0.28
2513,0.037,-0.069,1.006,0.07,-0.42,-0.21
2522,0.036,-0.068,1.004,-0.63,-0.07,-0.07
2530,0.036,-0.07,1.002,-0.91,0.07,0.0
2539,0.035,-0.072,1.001,-0.63,-0.14,-0.07
2547,0.034,-0.072,1.001,0.0,-0.49,-0.14
2555,0.037,-0.07,1.005,0.42,-0.56,-0.14
2564,0.038,-0.068,1.006,0.21,-0.49,-0.14
2572,0.036,-0.069,1.005,-0.28,-0.28,-0.07
2580,0.036,-0.069,1.002,-0.77,0.0,-0.07
2589,0.035,-0.071,1.0,-0.63,-0.14,-0.07
2597,0.035,-0.071,1.002,-0.07,-0.49,-0.14
2606,0.037,-0.07,1.004,0.49,-0.63,-0.21
2615,0.037,-0.068,1.005,0.35,-0.49,-0.21
2622,0.037,-0.068,1.005,-0.35,-0.14,-0.07
2631,0.035,-0.069,1.002,-1.12,0.21,0.0
2639,0.035,-0.072,1.0,-0.98,0.07,-0.07
2648,0.034,-0.071,1.0,-0.07,-0.49,-0.21
2656,0.036,-0.069,1.003,0.7,-0.77,-0.28
2664,0.037,-0.067,1.006,0.56,-0.56,-0.21
2673,0.036,-0.069,1.005,-0.28,-0.28,-0.14
2681,0.036,-0.071,1.003,-0.49,-0.07,-0.07
2689,0.035,-0.069,1.0,-0.42,-0.21,-0.07
2698,0.036,-0.07,1.0,-0.21,-0.42,-0.14
2706,0.035,-0.07,1.002,0.07,-0.35,-0.14
2715,0.035,-0.071,1.005,0.14,-0.49,-0.21
2723,0.036,-0.07,1.004,0.07,-0.42,-0.14
2731,0.037,-0.071,1.003,-0.28,-0.35,-0.14
2740,0.035,-0.068,1.003,-0.42,-0.21,-0.07
2749,0.037,-0.073,1.004,-0.56,-0.14,-0.07
2758,0.035,-0.07,1.003,-0.49,-0.14,-0.07
2765,0.036,-0.069,1.002,-0.42,-0.21,-0.14
2773,0.035,-0.071,1.002,-0.35,-0.35,-0.14
2782,0.036,-0.07,1.003,-0.07,-0.28,-0.14
2790,0.035,-0.069,1.005,-0.21,-0.28,-0.07
2798,0.036,-0.068,1.004,-0.42,-0.14,-0.07
2807,0.035,-0.071,1.002,-0.56,-0.14,-0.07
2815,0.036,-0.072,1.001,-0.07,-0.35,-0.21
2824,0.036,-0.07,1.002,0.49,-0.7,-0.21
2832,0.036,-0.067,1.006,0.56,-0.56,-0.14
2840,0.037,-0.067,1.006,-0.21,-0.28,-0.14
2849,0.035,-0.07,1.003,-0.84,0.0,-0.07
2857,0.036,-0.071,0.999,-0.77,0.0,-0.07
2865,0.035,-0.073,0.999,-0.21,-0.28,-0.14
2874,0.035,-0.07,1.002,0.49,-0.56,-0.14
2883,0.037,-0.07,1.005,0.42,-0.7,-0.28
2892,0.037,-0.069,1.007,0.07,-0.35,-0.21
2899,0.036,-0.07,1.006,-0.77,-0.07,-0.07
2907,0.033,-0.07,1.0,-0.91,0.07,-0.07
2916,0.036,-0.072,0.999,-0.7,-0.21,-0.07
2924,0.035,-0.068,1.001,0.0,-0.28,-0.07
2933,0.036,-0.071,1.004,0.14,-0.49,-0.14
2941,0.037,-0.07,1.004,0.35,-0.56,-0.21
2949,0.037,-0.068,1.005,0.21,-0.49,-0.14
