Time,aX,aY,aZ,gX,gY,gZ
2114082,0.523,-0.985,-0.177,0.84,-14.56,-0.07
2114092,0.52,-0.981,-0.186,3.22,-11.9,-0.98
2114101,0.5,-0.968,-0.169,5.11,-9.73,-2.38
2114111,0.481,-0.947,-0.161,5.67,-10.57,-3.85
2114120,0.456,-0.928,-0.154,6.93,-12.39,-4.34
2114130,0.425,-0.909,-0.157,9.1,-11.76,-3.57
2114139,0.397,-0.886,-0.164,10.15,-9.73,-2.45
2114149,0.373,-0.877,-0.196,9.8,-10.01,-0.77
2114158,0.376,-0.886,-0.234,7.63,-12.53,0.42
2114168,0.403,-0.902,-0.268,5.74,-14.63,1.26
2114177,0.423,-0.919,-0.298,5.74,-14.42,1.61
2114187,0.418,-0.922,-0.319,6.09,-10.99,0.98
2114196,0.401,-0.911,-0.339,6.72,-7.14,0.28
2114206,0.38,-0.903,-0.355,8.26,-4.48,0.49
2114215,0.352,-0.906,-0.365,9.66,-3.36,1.89
2114225,0.346,-0.908,-0.382,9.52,-3.71,2.8
2114234,0.362,-0.908,-0.399,9.73,-4.06,4.06
2114244,0.379,-0.904,-0.409,10.08,-3.08,4.48
2114253,0.384,-0.888,-0.405,8.61,0.21,3.29
2114263,0.379,-0.875,-0.382,5.67,3.85,1.4
2114272,0.368,-0.863,-0.368,2.38,6.65,-0.42
2114282,0.348,-0.862,-0.35,0.28,8.33,-0.98
2114291,0.331,-0.869,-0.334,-1.82,8.96,-1.96
2114301,0.345,-0.863,-0.325,-3.78,8.26,-2.38
2114310,0.371,-0.869,-0.31,-1.61,7.84,-0.35
2114320,0.38,-0.866,-0.296,1.96,8.68,2.03
2114329,0.384,-0.852,-0.298,3.08,10.64,2.8
2114339,0.389,-0.837,-0.284,2.59,12.46,3.99
2114348,0.357,-0.859,-0.238,0.0,13.93,4.34
2114358,0.399,-0.882,-0.192,-7.21,9.38,-1.26
2114367,0.406,-0.869,-0.175,-12.46,6.09,-2.38
2114377,0.397,-0.878,-0.174,-10.78,13.3,-0.91
2114386,0.376,-0.883,-0.112,-10.85,18.2,-0.28
2114396,0.396,-0.895,-0.085,-12.6,11.27,-0.49
2114405,0.437,-0.91,-0.073,-13.16,2.94,0.0
2114415,0.483,-0.937,-0.055,-10.57,1.75,0.98
2114424,0.513,-0.942,-0.031,-5.46,4.97,1.33
2114434,0.524,-0.922,-0.014,-2.03,7.07,0.0
2114443,0.523,-0.889,0.006,-1.89,7.7,-2.03
2114453,0.51,-0.874,0.037,-3.85,8.26,-3.92
2114462,0.502,-0.858,0.063,-6.37,7.21,-5.53
2114472,0.516,-0.858,0.064,-8.26,2.8,-5.32
2114481,0.534,-0.879,0.07,-10.15,-0.21,-4.76
2114491,0.531,-0.898,0.075,-10.71,-0.35,-4.69
2114500,0.523,-0.901,0.085,-9.87,0.35,-4.41
2114510,0.504,-0.908,0.091,-7.84,0.35,-3.43
2114519,0.498,-0.924,0.102,-6.3,-1.05,-2.38
2114529,0.499,-0.935,0.106,-3.5,-3.22,-0.91
2114538,0.5,-0.933,0.094,1.75,-4.62,0.77
2114548,0.493,-0.929,0.08,7.98,-5.53,2.87
2114557,0.476,-0.904,0.042,13.86,-6.65,5.04
2114567,0.456,-0.879,-0.013,15.4,-8.54,5.81
2114576,0.45,-0.864,-0.08,12.32,-11.48,5.46
2114586,0.47,-0.874,-0.144,7.42,-14.28,5.18
2114595,0.494,-0.912,-0.181,3.08,-14.14,4.55
2114605,0.5,-0.943,-0.18,-0.07,-11.13,2.45
2114614,0.492,-0.964,-0.183,-1.47,-10.57,0.49
2114624,0.481,-0.962,-0.185,-0.07,-10.43,-1.33
2114633,0.466,-0.944,-0.197,3.29,-8.12,-1.75
2114643,0.44,-0.914,-0.197,8.33,-3.64,-0.7
2114652,0.396,-0.884,-0.181,12.67,-1.4,1.82
2114662,0.369,-0.867,-0.177,14.14,-3.78,4.27
2114671,0.36,-0.866,-0.202,13.51,-7.98,5.95
2114681,0.356,-0.867,-0.245,11.83,-10.57,6.86
2114690,0.362,-0.888,-0.292,8.33,-11.76,6.79
2114700,0.381,-0.924,-0.342,4.27,-11.97,6.23
2114709,0.398,-0.965,-0.382,1.68,-10.92,5.04
