Time,aX,aY,aZ,gX,gY,gZ
36147,-0.386,0.917,0.045,0.0,-5.25,-0.42
36156,-0.375,0.906,0.055,1.12,-5.32,0.0
36164,-0.37,0.913,0.06,3.57,-3.08,-0.63
36172,-0.377,0.912,0.052,4.13,0.35,-0.98
36181,-0.386,0.928,0.058,3.29,3.57,-0.56
36189,-0.377,0.926,0.062,2.24,5.25,0.63
36198,-0.367,0.91,0.069,1.33,5.74,1.19
36206,-0.349,0.893,0.076,1.19,4.97,0.21
36214,-0.344,0.895,0.08,0.98,3.85,-2.1
36223,-0.356,0.911,0.082,-1.26,1.75,-3.78
36231,-0.379,0.933,0.081,-3.36,-1.33,-3.64
36240,-0.396,0.94,0.065,-4.62,-4.69,-0.91
36248,-0.395,0.915,0.034,-4.55,-7.49,2.1
36256,-0.389,0.91,0.017,-1.89,-6.44,2.59
36265,-0.382,0.918,0.029,1.82,-0.63,1.05
36274,-0.381,0.918,0.04,5.11,6.58,-0.63
36281,-0.363,0.907,0.06,6.02,10.71,-0.98
36290,-0.35,0.895,0.073,4.76,10.57,-1.12
36298,-0.343,0.891,0.084,2.52,7.28,-2.38
36307,-0.345,0.903,0.097,0.07,2.59,-3.85
36315,-0.367,0.925,0.091,-2.31,-1.75,-3.85
36323,-0.383,0.922,0.069,-3.85,-6.37,-1.82
36332,-0.382,0.912,0.036,-3.5,-9.52,0.42
36340,-0.384,0.904,0.018,-4.13,-8.96,1.05
36349,-0.39,0.913,0.018,-4.69,-5.18,0.49
36357,-0.392,0.92,0.035,-3.57,-0.07,-0.28
36365,-0.389,0.912,0.052,-1.05,3.99,-0.63
36374,-0.379,0.92,0.071,2.73,6.02,-1.33
36382,-0.373,0.924,0.081,4.27,5.74,-2.03
36390,-0.372,0.919,0.082,2.94,3.08,-1.61
36399,-0.371,0.919,0.079,-0.35,-0.84,-0.42
36408,-0.376,0.916,0.073,-3.01,-4.55,0.56
36417,-0.388,0.917,0.05,-3.15,-6.79,0.98
36424,-0.386,0.905,0.029,-2.38,-7.0,1.12
36432,-0.381,0.895,0.021,-2.03,-4.34,0.63
36441,-0.378,0.902,0.036,-1.4,0.42,-0.91
36449,-0.376,0.908,0.046,0.77,4.62,-2.45
36457,-0.375,0.897,0.042,3.01,6.16,-3.43
36466,-0.367,0.901,0.05,5.11,5.6,-4.41
36474,-0.368,0.914,0.066,5.11,5.04,-5.18
36483,-0.369,0.92,0.08,3.22,4.06,-4.55
36491,-0.372,0.918,0.082,1.4,2.03,-3.01
36499,-0.377,0.921,0.087,0.28,-0.56,-1.47
36508,-0.376,0.925,0.082,0.28,-3.15,-0.91
36516,-0.381,0.925,0.071,-0.63,-4.62,-0.56
36525,-0.384,0.915,0.062,-2.8,-5.88,0.49
36533,-0.4,0.912,0.024,-2.94,-6.02,1.33
36542,-0.397,0.915,0.026,-3.85,-3.43,1.47
36551,-0.391,0.908,0.046,-3.78,0.77,0.7
36558,-0.376,0.901,0.061,-0.21,4.13,-0.7
36566,-0.375,0.914,0.073,1.47,6.02,-1.75
36575,-0.385,0.935,0.076,1.12,5.74,-1.75
36583,-0.386,0.927,0.071,-1.05,2.73,0.14
36592,-0.377,0.908,0.068,-3.36,-1.12,2.1
36600,-0.36,0.885,0.071,-2.38,-3.78,1.89
36608,-0.359,0.891,0.069,2.52,-2.94,-0.91
36617,-0.378,0.907,0.054,5.04,-0.35,-3.36
36625,-0.385,0.918,0.057,3.15,1.05,-3.22
36634,-0.382,0.922,0.064,0.0,0.56,-1.54
36642,-0.379,0.896,0.057,-2.45,-1.47,0.0
36650,-0.369,0.882,0.041,-0.84,-3.71,-0.91
36659,-0.378,0.908,0.046,-0.56,-2.8,-3.5
36667,-0.384,0.926,0.058,-2.24,-1.61,-3.92
36676,-0.383,0.929,0.063,-4.06,-1.33,-2.45
36685,-0.375,0.924,0.062,-6.86,-2.52,-0.21
36692,-0.376,0.907,0.06,-9.03,-3.15,0.77
36701,-0.389,0.884,0.055,-7.21,-3.36,-0.28
36709,-0.371,0.878,0.058,-1.19,-3.01,-2.8
36717,-0.37,0.898,0.076,1.33,-0.07,-5.39
36726,-0.378,0.898,0.067,2.45,0.35,-6.44
36734,-0.388,0.912,0.058,1.26,-0.42,-6.16
36742,-0.399,0.922,0.063,-1.05,-2.17,-4.76
36751,-0.423,0.947,0.06,-1.33,-2.31,-3.01
36759,-0.441,0.943,0.031,1.82,-1.96,-0.84
36768,-0.441,0.948,0.026,5.95,0.84,0.77
36776,-0.419,0.945,0.037,8.47,5.18,1.4
36784,-0.405,0.932,0.056,8.12,9.17,1.68
36793,-0.385,0.914,0.068,6.51,9.17,2.03
36801,-0.375,0.906,0.086,3.22,6.65,1.89
36810,-0.37,0.91,0.098,0.7,2.66,1.4
36819,-0.372,0.908,0.092,-2.94,-1.4,1.89
36826,-0.377,0.902,0.086,-6.93,-5.18,3.43
36835,-0.385,0.915,0.073,-7.14,-7.98,4.83
36843,-0.392,0.913,0.044,-6.09,-8.26,6.09
36851,-0.402,0.9,0.02,-3.64,-6.93,5.95
36860,-0.378,0.905,0.03,0.56,-3.71,4.34
36868,-0.379,0.911,0.038,2.17,1.33,2.8
36877,-0.372,0.916,0.051,3.43,4.83,2.24
36885,-0.366,0.912,0.065,2.24,6.23,2.87
36893,-0.362,0.911,0.076,0.77,5.18,4.13
36902,-0.365,0.923,0.072,0.14,3.29,5.32
36910,-0.36,0.908,0.07,-1.47,1.12,6.72
36919,-0.355,0.9,0.073,-2.52,-0.21,7.42
