Time,aX,aY,aZ,gX,gY,gZ
2124190,-0.152,-0.415,1.008,-18.55,4.62,-7.63
2124200,-0.141,-0.37,1.052,-14.0,-0.63,2.17
2124209,-0.137,-0.363,1.088,-17.36,6.65,10.85
2124219,-0.19,-0.386,1.096,-17.64,19.39,19.88
2124228,-0.237,-0.373,1.078,-11.97,29.68,32.76
2124238,-0.261,-0.337,1.046,-5.04,33.81,45.64
2124247,-0.263,-0.282,1.052,-1.05,32.55,55.3
2124257,-0.256,-0.241,1.053,-0.7,33.04,62.23
2124266,-0.255,-0.192,1.039,1.05,37.94,67.62
2124276,-0.261,-0.155,1.017,3.99,44.1,72.1
2124285,-0.275,-0.128,0.97,8.82,47.25,75.04
2124295,-0.298,-0.104,0.929,14.98,44.38,75.74
2124304,-0.307,-0.073,0.903,18.76,35.84,75.46
2124314,-0.295,-0.064,0.907,19.88,23.94,74.41
2124323,-0.246,-0.07,0.924,20.09,13.37,72.87
2124333,-0.219,-0.053,0.95,23.45,5.67,69.16
2124342,-0.216,-0.012,0.953,28.77,1.26,66.29
2124352,-0.181,0.03,0.944,32.55,-3.57,64.26
2124361,-0.145,0.08,0.934,36.75,-11.62,59.99
2124371,-0.109,0.135,0.936,41.09,-21.84,53.13
2124380,-0.071,0.168,0.947,44.03,-30.87,44.45
2124390,-0.029,0.188,0.945,43.12,-34.3,33.32
2124399,0.023,0.175,0.925,38.36,-32.34,18.97
2124409,0.06,0.137,0.906,32.13,-27.86,3.36
2124418,0.069,0.096,0.897,24.85,-25.06,-10.71
2124428,0.063,0.044,0.907,17.22,-26.67,-20.09
2124437,0.075,0.008,0.942,9.66,-33.53,-24.57
2124447,0.115,-0.005,0.982,1.33,-39.83,-25.83
2124456,0.146,-0.02,1.047,-10.36,-36.68,-26.04
2124466,0.139,-0.066,1.093,-24.78,-24.22,-25.62
2124475,0.12,-0.108,1.088,-31.43,-10.43,-25.13
2124485,0.096,-0.123,1.058,-28.98,-1.54,-26.04
2124494,0.06,-0.135,1.04,-25.9,1.26,-27.72
2124504,0.033,-0.158,1.036,-24.08,1.33,-29.05
2124513,0.006,-0.184,1.021,-21.28,2.52,-29.89
2124523,-0.02,-0.202,0.999,-18.2,4.06,-29.96
2124532,-0.043,-0.21,0.974,-16.17,3.5,-29.96
2124542,-0.064,-0.227,0.944,-14.84,1.54,-29.82
2124551,-0.085,-0.253,0.918,-13.23,-0.84,-29.26
2124561,-0.109,-0.269,0.956,-12.67,-2.24,-26.81
2124570,-0.138,-0.322,1.045,-16.73,1.47,-20.02
2124580,-0.154,-0.352,1.077,-14.42,8.4,-10.57
