Time,aX,aY,aZ,gX,gY,gZ
33801,0.803,0.426,0.438,-4.62,-0.63,0.98
33810,0.801,0.427,0.442,-3.64,-0.49,0.0
33818,0.803,0.431,0.441,-2.38,-0.35,-0.98
33827,0.795,0.434,0.439,-1.26,-0.49,-1.61
33836,0.79,0.431,0.437,-0.28,-0.7,-1.89
33843,0.793,0.429,0.433,0.56,-0.28,-2.17
33851,0.799,0.428,0.436,0.7,0.0,-2.8
33860,0.792,0.426,0.437,0.28,-0.56,-2.94
33868,0.783,0.424,0.428,-0.56,-1.68,-2.17
33877,0.784,0.422,0.423,-0.98,-1.75,-1.26
33885,0.793,0.423,0.424,-1.33,-0.14,-1.19
33893,0.801,0.425,0.433,-2.45,0.56,-1.26
33902,0.794,0.427,0.432,-3.22,-0.21,-1.19
33910,0.788,0.43,0.43,-3.01,-1.19,-0.63
33919,0.794,0.43,0.431,-2.52,-1.4,-0.21
33927,0.797,0.434,0.437,-1.82,-1.82,-0.28
33935,0.789,0.434,0.437,-1.33,-2.8,-0.28
33944,0.782,0.428,0.443,-0.63,-3.43,0.49
33952,0.779,0.429,0.436,-0.91,-3.15,1.68
33961,0.789,0.422,0.427,-1.19,-2.03,1.89
33970,0.792,0.422,0.417,-1.47,-0.35,0.91
33977,0.795,0.423,0.416,-2.03,0.91,-0.42
33986,0.791,0.425,0.423,-2.45,1.47,-1.33
33994,0.778,0.427,0.439,-2.66,1.26,-0.91
34002,0.785,0.427,0.439,-2.52,1.4,0.42
34011,0.794,0.428,0.437,-1.4,1.68,0.7
34019,0.802,0.426,0.431,0.0,1.47,0.07
34028,0.799,0.424,0.426,1.12,1.61,-1.05
34036,0.798,0.427,0.426,1.61,1.26,-1.61
34044,0.793,0.426,0.429,1.4,-0.07,-1.33
34053,0.782,0.427,0.445,0.63,-1.54,-0.14
34061,0.792,0.417,0.445,-0.07,-2.1,1.19
34069,0.799,0.418,0.426,-0.21,-0.49,0.7
34078,0.804,0.417,0.421,-0.42,1.61,-1.4
34086,0.799,0.421,0.426,-0.42,3.01,-3.5
34095,0.791,0.424,0.426,-0.77,3.08,-4.27
34104,0.793,0.426,0.43,-1.47,2.03,-4.06
34111,0.791,0.424,0.428,-2.38,0.14,-3.43
34120,0.782,0.424,0.439,-3.01,-1.33,-2.52
34128,0.786,0.434,0.448,-2.87,-0.77,-1.47
34137,0.79,0.437,0.447,-1.96,-0.77,-0.7
34145,0.792,0.437,0.443,-1.26,-1.61,-0.07
34153,0.792,0.435,0.442,-0.84,-2.24,0.42
34162,0.794,0.43,0.442,-0.98,-3.29,1.19
34170,0.794,0.429,0.447,-1.26,-4.69,1.96
34178,0.791,0.423,0.454,-1.12,-5.67,2.66
34187,0.802,0.418,0.449,0.35,-3.92,1.89
34195,0.815,0.414,0.432,0.0,0.14,-0.63
34204,0.815,0.42,0.43,0.35,2.87,-3.78
34212,0.798,0.425,0.437,1.05,5.11,-6.65
34220,0.778,0.436,0.442,1.4,6.02,-7.35
34229,0.77,0.441,0.448,1.4,5.04,-5.95
34238,0.774,0.438,0.447,0.98,3.36,-3.71
34245,0.78,0.434,0.437,0.28,1.82,-1.75
34254,0.783,0.435,0.427,-0.49,1.19,-0.7
34262,0.785,0.435,0.428,-1.26,0.7,-0.07
34271,0.788,0.433,0.429,-1.75,-0.56,0.56
34279,0.787,0.43,0.433,-1.96,-2.1,1.33
34287,0.785,0.429,0.437,-2.03,-3.64,2.03
34296,0.787,0.424,0.439,-2.31,-3.92,2.45
34304,0.79,0.422,0.439,-2.24,-3.29,2.38
34313,0.793,0.423,0.437,-1.89,-2.52,1.89
34321,0.789,0.43,0.438,-1.33,-1.96,1.54
34329,0.788,0.43,0.439,-0.49,-2.03,1.89
34338,0.791,0.428,0.434,0.0,-2.1,2.52
34346,0.793,0.429,0.425,-0.14,-1.89,2.59
34354,0.797,0.427,0.424,0.07,-1.75,1.89
34363,0.799,0.429,0.428,0.49,-1.33,0.77
34372,0.793,0.43,0.432,0.63,-1.4,0.07
34381,0.788,0.428,0.431,0.49,-2.03,0.14
34388,0.784,0.427,0.436,-0.07,-2.17,0.28
34396,0.786,0.425,0.438,-1.19,-1.96,0.84
34405,0.795,0.422,0.44,-1.4,-1.47,0.98
34413,0.795,0.423,0.436,-1.12,-1.33,1.12
34422,0.791,0.422,0.432,-0.63,-1.47,1.05
34430,0.791,0.422,0.429,-0.21,-1.12,0.84
34438,0.795,0.42,0.434,0.07,-0.77,0.56
34447,0.796,0.421,0.435,-0.21,-0.84,0.63
34455,0.797,0.423,0.434,-0.21,-1.33,0.7
34463,0.798,0.422,0.427,0.21,-1.4,0.63
34472,0.799,0.423,0.422,0.7,-0.35,0.0
34480,0.8,0.422,0.424,0.49,0.7,-0.98
34489,0.794,0.425,0.429,0.07,0.42,-1.4
34497,0.788,0.425,0.431,-0.35,-0.21,-1.05
34506,0.791,0.427,0.43,-0.91,-0.49,-0.56
34515,0.793,0.425,0.429,-1.05,-1.12,-0.35
34522,0.789,0.421,0.426,-0.91,-1.54,-0.21
34530,0.788,0.424,0.425,-0.7,-0.98,-0.07
34539,0.79,0.421,0.425,-0.98,-0.14,-0.07
34547,0.79,0.425,0.428,-1.26,0.14,0.0
34556,0.79,0.424,0.429,-1.05,-0.07,0.35
34564,0.789,0.425,0.431,-0.63,-0.42,0.77
34572,0.795,0.425,0.431,-0.35,-0.49,1.05
34581,0.798,0.423,0.43,-0.14,-0.28,0.56
34589,0.799,0.422,0.434,0.21,0.35,-0.35
34598,0.799,0.421,0.435,-0.07,0.84,-0.91
34606,0.799,0.426,0.44,-0.42,0.91,-1.12
34614,0.794,0.426,0.439,-0.56,0.7,-0.98
34623,0.791,0.427,0.441,-0.63,0.21,-0.63
34631,0.793,0.428,0.44,-0.7,-0.14,-0.35
34640,0.791,0.429,0.438,-0.14,0.0,-0.63
34649,0.794,0.428,0.438,0.14,0.84,-1.05
34656,0.794,0.431,0.441,-0.21,1.26,-0.98
34665,0.788,0.434,0.441,0.14,0.14,-0.56
34673,0.785,0.43,0.436,0.14,-1.19,0.42
34681,0.788,0.426,0.426,-0.07,-1.61,0.98
34690,0.79,0.423,0.428,0.0,-0.91,0.63
34698,0.791,0.426,0.428,-0.28,-0.14,0.42
34707,0.787,0.425,0.427,-0.14,-0.14,0.42
34715,0.785,0.423,0.424,-0.14,0.49,0.49
34723,0.791,0.422,0.426,-0.14,0.77,0.35
34732,0.793,0.419,0.424,-0.21,0.63,-0.07
34740,0.795,0.419,0.43,-0.28,0.56,-0.56
34748,0.798,0.419,0.434,-0.21,1.26,-1.12
34757,0.802,0.423,0.437,-0.07,2.31,-1.96
34765,0.803,0.423,0.442,-0.91,2.24,-2.31
34774,0.797,0.427,0.443,-1.47,1.96,-2.03
34783,0.797,0.427,0.445,-2.31,1.47,-1.19
34790,0.8,0.426,0.446,-2.73,0.7,-0.63
34799,0.799,0.422,0.444,-2.52,0.0,-0.63
