Time,aX,aY,aZ,gX,gY,gZ
39244,-0.833,-0.393,0.426,8.82,-30.38,8.96
39253,-0.824,-0.371,0.383,15.33,-27.93,9.17
39260,-0.811,-0.379,0.376,18.06,-28.49,8.96
39268,-0.8,-0.397,0.367,14.28,-29.75,8.75
39277,-0.787,-0.421,0.372,11.34,-32.27,9.45
39285,-0.782,-0.406,0.359,10.01,-34.93,11.2
39293,-0.797,-0.371,0.368,7.77,-38.36,12.46
39302,-0.817,-0.348,0.395,6.72,-41.72,13.3
39310,-0.833,-0.323,0.463,8.33,-43.54,13.72
39319,-0.842,-0.32,0.51,11.06,-39.62,13.02
39327,-0.841,-0.334,0.513,15.12,-33.25,13.02
39335,-0.834,-0.356,0.522,15.05,-28.35,12.88
39344,-0.819,-0.39,0.512,11.69,-24.71,12.67
39352,-0.803,-0.42,0.483,9.52,-23.1,12.95
39361,-0.781,-0.4,0.438,7.63,-23.8,14.35
39369,-0.797,-0.335,0.402,3.64,-26.6,14.91
39378,-0.805,-0.296,0.397,0.98,-31.22,13.23
39387,-0.833,-0.258,0.427,1.82,-35.14,9.52
39394,-0.843,-0.254,0.485,3.92,-36.12,5.04
39402,-0.843,-0.282,0.544,5.67,-33.25,1.89
39411,-0.83,-0.327,0.582,9.03,-27.09,0.77
39419,-0.81,-0.361,0.575,11.83,-20.37,1.89
39428,-0.787,-0.401,0.547,11.9,-16.1,4.55
39436,-0.762,-0.421,0.526,10.15,-14.98,8.12
39444,-0.768,-0.396,0.517,5.81,-15.75,10.22
39453,-0.768,-0.369,0.496,0.56,-17.64,10.22
39461,-0.773,-0.339,0.485,-2.87,-20.65,9.94
39469,-0.784,-0.289,0.494,-4.27,-22.47,9.87
39478,-0.806,-0.263,0.508,-3.43,-22.19,8.19
39486,-0.806,-0.268,0.53,0.7,-20.79,6.3
39495,-0.803,-0.288,0.566,3.92,-17.78,5.11
39503,-0.785,-0.321,0.568,4.34,-13.02,5.04
39512,-0.775,-0.383,0.572,4.27,-9.38,6.23
39521,-0.757,-0.392,0.58,4.41,-8.05,9.17
39528,-0.751,-0.384,0.559,0.21,-6.86,11.34
39537,-0.747,-0.379,0.541,-3.78,-6.93,13.3
39545,-0.751,-0.355,0.511,-7.35,-7.84,15.47
39553,-0.764,-0.314,0.487,-10.99,-9.94,16.8
39562,-0.767,-0.299,0.482,-12.53,-12.74,17.92
39570,-0.771,-0.293,0.473,-15.96,-14.56,18.06
39578,-0.772,-0.314,0.512,-17.92,-15.68,19.11
39587,-0.777,-0.331,0.512,-16.1,-13.93,20.23
39595,-0.777,-0.325,0.49,-11.55,-12.46,20.86
39604,-0.777,-0.338,0.485,-6.86,-12.81,21.07
39612,-0.779,-0.34,0.496,-2.24,-13.58,21.77
39620,-0.776,-0.309,0.488,-0.14,-14.28,22.05
39629,-0.775,-0.311,0.483,-3.57,-15.26,21.35
39637,-0.789,-0.308,0.506,-7.91,-17.29,21.07
39646,-0.8,-0.308,0.535,-10.36,-19.25,20.51
39655,-0.79,-0.307,0.544,-11.27,-19.53,20.51
39662,-0.785,-0.312,0.542,-12.95,-17.99,20.86
39671,-0.783,-0.32,0.523,-13.79,-16.52,21.7
39679,-0.775,-0.318,0.502,-11.13,-16.38,22.68
39687,-0.774,-0.295,0.504,-7.77,-17.5,22.61
39696,-0.768,-0.296,0.513,-5.81,-18.69,21.28
39704,-0.755,-0.306,0.53,-4.06,-19.67,21.14
39713,-0.762,-0.281,0.549,-3.08,-19.74,21.49
39721,-0.788,-0.254,0.58,-2.73,-18.69,20.02
39729,-0.806,-0.246,0.642,-0.56,-16.45,17.99
39738,-0.801,-0.241,0.646,1.4,-9.8,16.38
39746,-0.802,-0.228,0.595,1.05,-2.94,14.42
39755,-0.796,-0.231,0.558,-1.33,-1.82,12.11
39763,-0.789,-0.245,0.563,-3.57,-4.55,10.85
39771,-0.772,-0.263,0.593,-5.6,-6.16,10.43
39780,-0.772,-0.285,0.6,-5.81,-3.99,11.27
39789,-0.787,-0.265,0.584,-3.85,-1.61,13.3
39796,-0.783,-0.251,0.559,-3.92,-1.54,13.3
39805,-0.779,-0.256,0.534,-4.83,-1.96,12.6
39813,-0.787,-0.268,0.539,-4.41,-3.78,12.18
39822,-0.781,-0.274,0.546,0.07,-4.97,13.02
39830,-0.77,-0.265,0.516,3.57,-4.34,14.77
39838,-0.768,-0.247,0.48,1.54,-4.97,15.26
