Time,aX,aY,aZ,gX,gY,gZ
31756,0.091,-1.009,0.112,-0.07,1.47,0.63
31764,0.091,-1.009,0.12,-2.1,3.5,2.17
31773,0.093,-1.002,0.117,-2.87,5.6,3.5
31781,0.08,-0.99,0.105,-2.31,6.58,3.99
31790,0.091,-0.988,0.109,-1.05,5.53,2.24
31799,0.086,-1.005,0.111,-1.96,4.62,0.28
31806,0.089,-1.015,0.106,-3.5,4.2,-1.12
31815,0.093,-1.0,0.105,-3.5,3.92,-0.56
31823,0.096,-0.971,0.097,-0.07,2.17,-0.14
31831,0.106,-0.971,0.104,5.11,-1.61,-2.31
31840,0.094,-0.995,0.112,6.51,-3.85,-3.57
31848,0.085,-1.019,0.119,5.04,-4.27,-2.8
31856,0.067,-1.027,0.119,1.89,-2.94,-1.19
31865,0.049,-1.024,0.114,-1.47,-0.84,-0.07
31873,0.07,-0.99,0.118,-2.87,0.84,-0.98
31882,0.092,-0.955,0.111,-2.52,1.54,-2.59
31890,0.096,-0.953,0.107,-1.75,0.77,-5.18
31898,0.089,-0.98,0.108,-2.24,-0.21,-7.21
31907,0.079,-0.998,0.108,-4.06,-0.14,-7.77
31915,0.072,-1.003,0.105,-6.58,1.19,-7.0
31924,0.072,-1.024,0.125,-7.14,3.5,-5.11
31933,0.088,-1.016,0.095,-3.43,5.88,-2.38
31940,0.093,-1.007,0.099,1.82,4.34,1.96
31949,0.097,-0.993,0.121,4.13,3.22,5.39
31957,0.09,-1.005,0.115,3.5,3.43,4.69
31965,0.097,-1.017,0.121,1.82,3.08,3.78
31974,0.091,-1.02,0.122,-0.49,3.92,5.04
31982,0.085,-1.013,0.126,-2.66,5.25,6.93
31991,0.091,-0.996,0.129,-4.06,7.14,8.12
31999,0.088,-0.967,0.115,-3.43,8.19,6.3
32007,0.098,-0.963,0.103,-2.1,6.02,0.14
32016,0.107,-0.971,0.102,0.14,1.61,-6.02
32024,0.109,-0.984,0.107,0.7,-2.03,-10.15
32032,0.1,-1.009,0.106,-0.63,-3.85,-12.25
32041,0.095,-1.029,0.108,-1.96,-4.2,-11.69
32049,0.089,-1.038,0.111,-2.31,-3.01,-7.77
32058,0.086,-1.031,0.107,-2.17,-0.77,-3.08
32067,0.083,-1.022,0.104,-1.54,0.98,0.14
32074,0.09,-1.017,0.1,-1.61,2.31,1.89
32083,0.087,-1.011,0.096,-3.5,3.36,3.08
32091,0.083,-1.007,0.102,-6.02,4.13,3.85
32100,0.072,-0.991,0.1,-8.12,4.97,3.57
32108,0.068,-0.968,0.1,-9.17,5.04,1.47
32116,0.081,-0.961,0.098,-8.89,4.34,-2.03
32125,0.084,-0.97,0.103,-7.28,3.36,-3.01
32133,0.084,-0.97,0.099,-5.39,3.08,-1.68
32141,0.097,-0.973,0.097,-3.22,2.59,-1.47
32150,0.128,-0.974,0.096,-1.12,1.61,-1.05
32158,0.123,-0.984,0.091,1.05,0.14,1.54
32167,0.108,-0.995,0.106,3.22,-1.82,3.08
32175,0.1,-1.004,0.107,3.15,-2.1,2.03
