Time,aX,aY,aZ,gX,gY,gZ
2057296,-0.834,-0.186,0.498,19.6,-14.77,9.45
2057306,-0.831,-0.178,0.503,19.95,-15.4,11.13
2057315,-0.835,-0.188,0.512,20.16,-14.14,13.02
2057325,-0.836,-0.185,0.537,26.67,-17.43,15.54
2057335,-0.827,-0.168,0.567,35.56,-23.1,17.78
2057344,-0.807,-0.148,0.58,41.09,-26.32,18.83
2057354,-0.789,-0.123,0.576,42.56,-25.06,18.41
2057364,-0.783,-0.105,0.57,40.6,-21.28,17.08
2057373,-0.777,-0.092,0.554,36.4,-16.8,15.54
2057383,-0.779,-0.091,0.548,31.92,-12.6,14.28
2057392,-0.79,-0.091,0.544,28.42,-11.41,13.23
2057402,-0.783,-0.087,0.557,25.62,-12.67,12.74
2057412,-0.774,-0.079,0.571,23.03,-11.76,11.62
2057421,-0.771,-0.055,0.582,20.72,-9.38,10.08
2057431,-0.773,-0.039,0.59,17.92,-6.58,8.26
2057441,-0.772,-0.038,0.597,13.79,-3.36,6.44
2057450,-0.773,-0.049,0.594,10.5,0.42,4.55
2057460,-0.78,-0.058,0.584,9.87,2.38,2.31
2057469,-0.778,-0.071,0.58,11.06,1.61,0.7
2057479,-0.779,-0.092,0.575,14.0,0.35,-0.49
2057489,-0.788,-0.101,0.565,17.15,-0.7,-2.94
2057498,-0.785,-0.093,0.55,19.46,-2.1,-4.97
2057508,-0.767,-0.075,0.525,18.9,-3.99,-7.7
2057518,-0.746,-0.035,0.48,15.26,-5.95,-14.35
2057527,-0.77,-0.025,0.472,6.02,-7.63,-22.4
2057537,-0.79,-0.05,0.484,-8.54,-6.23,-27.3
2057546,-0.814,-0.086,0.521,-22.96,-2.52,-28.49
2057556,-0.81,-0.112,0.57,-31.22,-0.28,-26.88
2057566,-0.807,-0.123,0.61,-35.21,2.73,-24.99
2057575,-0.805,-0.138,0.623,-38.64,7.56,-23.73
2057585,-0.815,-0.165,0.624,-39.69,13.09,-22.54
2057595,-0.837,-0.201,0.615,-36.33,15.26,-20.86
2057604,-0.853,-0.218,0.603,-29.47,12.95,-17.78
2057614,-0.858,-0.221,0.596,-22.47,9.52,-13.79
2057623,-0.859,-0.226,0.586,-16.73,6.58,-10.08
2057633,-0.869,-0.24,0.576,-11.83,5.04,-6.37
2057643,-0.871,-0.244,0.573,-5.74,2.66,-1.61
2057652,-0.862,-0.226,0.564,1.33,-1.82,3.5
2057662,-0.837,-0.186,0.557,4.69,-5.39,8.05
2057672,-0.801,-0.144,0.568,1.96,-5.39,10.36
2057681,-0.778,-0.123,0.577,-3.22,-1.33,10.22
2057691,-0.78,-0.127,0.585,-6.79,3.92,9.38
2057700,-0.791,-0.143,0.593,-7.77,7.63,9.03
2057710,-0.802,-0.151,0.593,-5.74,8.75,9.1
2057720,-0.81,-0.163,0.587,-1.4,7.28,9.24
2057729,-0.819,-0.166,0.569,4.13,4.13,9.59
2057739,-0.815,-0.161,0.55,8.68,0.63,10.5
2057749,-0.81,-0.151,0.535,11.06,-1.75,11.69
2057758,-0.808,-0.14,0.529,10.78,-2.31,12.88
2057768,-0.802,-0.13,0.534,7.77,-1.47,13.65
2057777,-0.802,-0.135,0.55,3.71,1.19,14.07
2057787,-0.808,-0.149,0.563,1.19,4.69,14.77
2057797,-0.829,-0.168,0.573,2.38,7.14,16.1
2057806,-0.839,-0.17,0.57,5.6,7.42,18.27
2057816,-0.829,-0.15,0.555,9.52,5.67,20.44
2057826,-0.813,-0.122,0.541,13.02,2.59,21.63
2057835,-0.799,-0.1,0.526,15.19,-0.35,21.28
2057845,-0.804,-0.094,0.519,15.82,-3.01,20.02
2057854,-0.808,-0.095,0.521,15.12,-4.9,19.11
2057864,-0.818,-0.095,0.532,13.02,-4.69,18.9
2057874,-0.82,-0.094,0.54,10.36,-3.22,18.97
2057883,-0.813,-0.081,0.541,8.68,-2.52,18.13
2057893,-0.808,-0.069,0.548,8.33,-3.22,16.45
2057903,-0.804,-0.062,0.558,7.98,-4.41,14.56
2057912,-0.781,-0.064,0.574,7.91,-5.81,12.39
2057922,-0.748,-0.063,0.608,11.34,-8.89,6.72
2057931,-0.741,-0.031,0.612,18.97,-12.25,-2.1
2057941,-0.755,0.006,0.606,24.5,-11.83,-7.91
2057951,-0.752,0.015,0.59,22.68,-10.64,-11.97
2057960,-0.752,0.012,0.571,17.01,-8.33,-16.87
2057970,-0.772,0.0,0.552,9.94,-3.43,-20.51
2057980,-0.798,-0.028,0.551,0.0,2.24,-21.91
2057989,-0.809,-0.081,0.563,-8.75,6.09,-21.14
2057999,-0.816,-0.113,0.569,-11.83,7.21,-20.23
2058008,-0.83,-0.137,0.566,-11.48,7.84,-18.9
2058018,-0.839,-0.15,0.555,-10.64,7.84,-16.94
2058028,-0.856,-0.174,0.547,-9.8,6.72,-14.42
2058037,-0.861,-0.18,0.539,-9.03,6.51,-10.5
2058047,-0.865,-0.174,0.534,-6.93,4.76,-6.3
2058057,-0.854,-0.164,0.532,-4.48,2.24,-2.24
2058066,-0.844,-0.149,0.534,-3.85,0.35,1.26
2058076,-0.832,-0.132,0.541,-6.02,0.35,4.06
2058085,-0.821,-0.116,0.548,-9.66,1.75,6.23
2058095,-0.815,-0.123,0.556,-12.39,3.5,7.98
2058105,-0.815,-0.124,0.567,-13.51,5.95,9.59
2058114,-0.813,-0.116,0.573,-12.53,6.93,10.85
2058124,-0.807,-0.108,0.582,-9.24,5.25,11.34
2058134,-0.8,-0.099,0.582,-4.69,2.38,11.06
