Time,aX,aY,aZ,gX,gY,gZ
8424,0.044,-0.97,-0.188,2.1,1.96,-3.08
8433,0.05,-0.977,-0.184,5.53,1.96,-6.86
8442,0.051,-0.981,-0.181,6.93,2.94,-9.73
8449,0.052,-0.982,-0.185,7.49,3.64,-11.48
8458,0.043,-0.992,-0.188,6.72,3.22,-11.48
8466,0.034,-1.025,-0.203,3.5,0.49,-7.21
8474,0.047,-1.012,-0.189,-2.03,-5.11,1.12
8483,0.035,-1.0,-0.209,-8.68,-8.33,6.37
8491,0.035,-0.996,-0.217,-11.55,-7.21,8.96
8500,0.045,-0.976,-0.192,-11.55,-3.01,9.1
8508,0.045,-0.978,-0.197,-10.08,1.33,6.93
8516,0.053,-0.97,-0.18,-6.93,2.38,4.55
8525,0.055,-0.964,-0.17,-4.48,1.89,2.52
8533,0.051,-0.958,-0.159,1.05,1.05,-0.98
8541,0.066,-0.962,-0.147,7.77,-0.14,-5.39
8550,0.065,-0.981,-0.154,12.32,-1.19,-9.94
8558,0.066,-1.002,-0.161,14.28,-2.73,-13.16
8567,0.07,-1.017,-0.172,13.79,-3.71,-14.77
8576,0.062,-1.011,-0.184,12.95,-3.64,-17.01
8583,0.047,-1.023,-0.205,10.5,-3.71,-17.57
8592,0.034,-1.017,-0.206,7.49,-6.37,-14.07
8600,0.05,-0.982,-0.193,3.29,-7.91,-9.03
8609,0.043,-0.984,-0.19,-4.27,-4.62,-3.15
8617,0.032,-0.968,-0.203,-10.43,0.21,2.87
8625,0.048,-0.954,-0.193,-12.32,3.22,6.44
8634,0.059,-0.962,-0.178,-11.97,4.27,8.4
8642,0.064,-0.971,-0.167,-10.43,3.85,8.68
8650,0.061,-0.97,-0.172,-8.96,3.08,7.98
8659,0.057,-0.981,-0.185,-8.05,2.1,7.21
8667,0.054,-0.983,-0.186,-6.09,-0.21,5.74
8676,0.063,-0.984,-0.185,-4.48,-0.98,3.92
8684,0.06,-0.981,-0.192,-4.48,-0.28,2.31
8692,0.049,-0.983,-0.206,-4.41,0.91,0.63
8701,0.046,-0.988,-0.216,-3.29,0.98,0.14
8710,0.052,-0.973,-0.209,-3.64,0.63,1.82
8717,0.046,-0.967,-0.207,-6.23,1.82,3.29
8726,0.045,-0.965,-0.198,-8.33,3.36,5.25
8734,0.052,-0.968,-0.205,-8.75,4.06,6.93
8743,0.051,-0.972,-0.192,-8.68,2.03,8.89
8751,0.064,-0.975,-0.169,-9.38,-1.12,11.27
8759,0.054,-0.982,-0.177,-10.78,-2.24,12.81
8768,0.044,-0.984,-0.205,-8.12,-3.01,11.34
8776,0.045,-1.001,-0.213,-3.08,-3.78,7.49
8785,0.047,-0.994,-0.202,0.77,-4.69,4.06
8793,0.042,-0.985,-0.198,1.05,-4.48,1.68
8801,0.034,-0.977,-0.203,-0.42,-2.94,1.19
8810,0.031,-0.968,-0.204,-1.89,-0.7,1.26
8818,0.034,-0.974,-0.211,-3.57,1.33,1.68
8826,0.026,-0.974,-0.215,-4.55,2.73,1.82
8835,0.029,-0.989,-0.211,-3.92,3.15,1.54
8844,0.035,-1.002,-0.212,-2.17,2.31,2.03
8853,0.041,-0.996,-0.205,-0.63,0.42,2.1
8860,0.04,-1.012,-0.21,-0.21,-0.35,0.42
8868,0.035,-1.009,-0.21,0.35,-0.28,-0.84
8877,0.035,-1.007,-0.208,0.42,0.7,-1.96
8885,0.033,-1.006,-0.198,-1.26,1.75,-0.98
8894,0.035,-0.989,-0.203,-3.78,2.24,1.05
8902,0.037,-0.981,-0.2,-5.74,2.66,1.89
8910,0.04,-0.972,-0.197,-7.07,3.57,2.17
8919,0.032,-0.975,-0.209,-8.47,4.62,2.66
8927,0.021,-0.966,-0.222,-8.26,3.08,3.64
8935,0.026,-0.975,-0.217,-6.44,0.7,4.62
8944,0.033,-0.966,-0.209,-6.09,0.28,6.51
8952,0.028,-0.966,-0.214,-6.44,1.4,6.3
8961,0.033,-0.964,-0.222,-4.83,2.38,4.41
8969,0.033,-0.959,-0.214,-0.98,3.15,0.98
8978,0.044,-0.964,-0.21,1.75,4.27,-2.17
8987,0.041,-0.985,-0.211,2.24,5.04,-3.92
8994,0.046,-0.984,-0.203,1.12,4.34,-2.52
9003,0.044,-0.986,-0.214,-1.19,3.36,-0.98
9011,0.038,-0.994,-0.209,-3.01,2.31,0.91
9019,0.033,-0.981,-0.211,-4.41,2.94,3.71
9028,0.027,-0.993,-0.242,-6.44,3.43,5.95
9036,0.022,-0.996,-0.229,-8.89,-0.35,10.01
9044,0.023,-0.981,-0.238,-11.48,-3.29,12.46
9053,0.011,-0.972,-0.228,-12.32,-2.52,12.6
9061,0.017,-0.955,-0.226,-9.59,0.0,10.57
9070,0.019,-0.969,-0.226,-4.06,1.47,6.16
9078,0.029,-0.976,-0.221,2.1,0.77,1.75
9086,0.036,-1.002,-0.215,5.04,-0.7,-0.77
9095,0.039,-0.99,-0.206,4.9,-2.38,-0.56
9103,0.033,-0.986,-0.213,2.66,-3.36,-0.28
9112,0.025,-0.981,-0.218,0.7,-3.15,0.84
9121,0.024,-0.976,-0.228,-0.49,-1.4,1.54
9128,0.029,-1.005,-0.227,-2.59,-0.07,3.43
9137,0.025,-0.992,-0.232,-5.39,-1.05,7.0
9145,0.019,-0.972,-0.229,-6.23,-3.64,7.77
9153,0.019,-0.974,-0.221,-5.74,-3.43,7.28
9162,0.005,-0.985,-0.228,-6.72,-0.35,7.63
9170,-0.004,-0.993,-0.224,-9.59,0.35,11.2
9179,0.008,-0.979,-0.219,-11.06,-0.77,14.56
9187,0.007,-0.975,-0.231,-12.11,-0.63,15.47
9195,0.002,-0.969,-0.237,-10.5,0.7,13.44
9204,0.015,-0.964,-0.227,-6.58,2.8,9.38
9212,0.021,-0.981,-0.228,-2.45,4.2,3.78
9220,0.029,-0.994,-0.22,1.12,3.57,-0.63
9229,0.033,-0.978,-0.222,3.01,1.54,-3.78
9237,0.022,-0.972,-0.229,3.92,0.56,-6.65
9246,0.015,-0.961,-0.231,4.69,1.26,-8.12
9255,0.016,-0.964,-0.235,4.41,3.64,-7.84
