Time,aX,aY,aZ,gX,gY,gZ
4171,0.101,0.023,0.999,-0.28,-0.28,-0.07
4179,0.101,0.021,1.003,-0.35,-0.28,-0.07
4188,0.102,0.021,1.004,-0.28,-0.28,-0.14
4196,0.102,0.022,1.004,-0.21,-0.28,-0.07
4205,0.1,0.023,1.001,-0.14,-0.35,-0.07
4214,0.103,0.022,1.001,-0.21,-0.28,-0.14
4221,0.101,0.021,1.002,-0.28,-0.21,-0.14
4230,0.101,0.022,1.002,-0.21,-0.21,-0.21
4238,0.101,0.021,1.001,-0.14,-0.21,-0.14
4246,0.1,0.023,1.002,-0.35,-0.21,-0.14
4255,0.1,0.021,1.003,-0.28,-0.21,-0.14
4263,0.101,0.022,1.0,-0.14,-0.21,-0.14
4272,0.101,0.023,1.0,-0.49,-0.21,-0.21
4280,0.102,0.022,1.0,-1.12,-0.07,-0.21
4288,0.102,0.023,0.998,-2.1,0.07,-0.28
4297,0.102,0.023,0.995,-3.43,0.35,-0.42
4305,0.101,0.023,0.997,-4.97,0.56,-0.63
4314,0.1,0.016,1.003,-6.16,0.77,-0.77
4322,0.1,0.016,1.005,-5.95,0.84,-1.19
4330,0.101,0.023,0.995,-6.86,0.77,-1.61
4339,0.101,0.016,0.997,-9.45,1.4,-1.68
4348,0.097,0.01,1.02,-9.1,1.75,-1.61
4355,0.094,-0.006,1.044,-1.75,0.63,-0.07
4364,0.094,-0.009,1.053,11.83,-1.75,1.19
4372,0.101,0.032,0.999,22.33,-4.13,1.68
4381,0.111,0.054,0.916,13.79,-3.57,1.19
4389,0.101,0.033,0.979,-3.43,0.49,-0.07
4397,0.096,-0.003,1.045,-5.67,1.54,0.35
4406,0.101,0.013,1.017,2.17,-1.05,-0.28
4414,0.103,0.037,0.976,3.22,-1.54,-0.42
4423,0.101,0.022,0.994,-1.4,0.14,0.14
4431,0.098,0.012,1.019,-1.75,0.28,0.0
4439,0.1,0.02,1.004,0.91,-0.77,-0.21
4448,0.101,0.027,0.994,0.63,-0.56,-0.21
4456,0.101,0.018,1.007,-1.05,0.07,0.0
4464,0.099,0.017,1.008,-0.28,-0.21,-0.07
4473,0.101,0.023,0.996,0.63,-0.63,-0.14
4482,0.101,0.024,0.998,-0.21,-0.28,-0.14
4491,0.1,0.018,1.008,-0.77,0.0,0.0
4498,0.1,0.02,1.007,-0.07,-0.42,-0.07
4506,0.101,0.022,0.999,0.28,-0.56,-0.07
4515,0.101,0.02,0.999,-0.21,-0.35,0.0
4523,0.101,0.021,1.002,-0.28,-0.28,-0.07
4531,0.101,0.021,1.0,-0.07,-0.35,-0.14
4540,0.1,0.022,1.002,-0.21,-0.21,-0.14
4548,0.101,0.02,1.007,-0.42,-0.14,-0.07
4557,0.1,0.021,1.006,-0.14,-0.35,-0.07
4565,0.101,0.021,1.0,0.14,-0.42,-0.07
4573,0.1,0.022,1.001,-0.14,-0.35,0.0
4582,0.1,0.02,1.003,-0.35,-0.21,0.0
4590,0.101,0.02,1.003,-0.14,-0.28,-0.07
4599,0.1,0.021,1.001,-0.07,-0.35,-0.07
4607,0.1,0.022,1.001,-0.07,-0.35,-0.07
4616,0.101,0.022,1.002,-0.21,-0.21,-0.21
4625,0.102,0.02,1.005,-0.35,-0.14,-0.14
4632,0.1,0.02,1.004,-0.21,-0.28,-0.14
4640,0.1,0.02,1.001,-0.07,-0.35,-0.07
4649,0.101,0.022,1.004,-0.21,-0.21,-0.14
4657,0.101,0.019,1.006,-0.28,-0.28,-0.07
4666,0.101,0.021,1.003,0.0,-0.42,-0.07
4674,0.1,0.022,1.0,0.0,-0.35,-0.14
4682,0.101,0.021,1.002,-0.35,-0.21,-0.07
4691,0.101,0.022,1.005,-0.35,-0.21,-0.07
4699,0.102,0.02,1.003,-0.14,-0.42,-0.07
4708,0.101,0.022,1.002,-0.07,-0.28,-0.14
4716,0.102,0.021,1.004,-0.28,-0.21,-0.07
4724,0.1,0.02,1.004,-0.28,-0.28,-0.07
4733,0.1,0.021,1.003,-0.07,-0.35,-0.07
4741,0.1,0.022,1.001,-0.14,-0.28,-0.07
4750,0.101,0.02,1.003,-0.21,-0.28,-0.07
4759,0.101,0.02,1.003,-0.14,-0.28,-0.07
4766,0.1,0.023,1.003,-0.07,-0.42,-0.07
4775,0.101,0.02,1.001,-0.14,-0.35,-0.07
4783,0.1,0.022,1.002,-0.14,-0.35,-0.07
4791,0.1,0.021,1.003,-0.21,-0.28,-0.07
4800,0.101,0.021,1.003,-0.21,-0.35,-0.07
4808,0.101,0.021,1.003,-0.14,-0.28,-0.07
4816,0.101,0.022,1.003,-0.21,-0.28,-0.07
4825,0.1,0.021,1.003,-0.14,-0.28,-0.07
4833,0.101,0.021,1.003,-0.21,-0.21,-0.14
4842,0.101,0.021,1.006,-0.28,-0.14,-0.14
4850,0.101,0.02,1.004,-0.14,-0.28,0.0
4858,0.1,0.021,1.001,0.07,-0.42,-0.14
4867,0.1,0.02,1.001,-0.14,-0.35,-0.07
4875,0.1,0.02,1.003,-0.35,-0.21,-0.07
4884,0.101,0.021,1.003,-0.14,-0.28,-0.14
4893,0.101,0.021,1.004,-0.14,-0.28,-0.21
4900,0.1,0.02,1.005,-0.28,-0.21,-0.07
4909,0.101,0.021,1.004,-0.21,-0.28,-0.07
4917,0.101,0.023,1.004,-0.07,-0.28,-0.07
4925,0.101,0.021,1.002,-0.14,-0.35,-0.07
4934,0.101,0.021,1.002,-0.21,-0.35,-0.07
4942,0.102,0.021,1.002,-0.21,-0.28,-0.14
4951,0.101,0.021,1.004,-0.28,-0.21,-0.07
4959,0.1,0.022,1.003,-0.21,-0.35,-0.07
4967,0.102,0.02,1.001,-0.14,-0.42,-0.14
4976,0.101,0.022,1.003,-0.14,-0.28,-0.14
4984,0.101,0.021,1.005,-0.35,-0.21,-0.07
4993,0.101,0.021,1.007,-0.28,-0.35,-0.07
5001,0.101,0.02,1.003,-0.07,-0.42,0.0
5009,0.1,0.021,1.0,0.0,-0.42,-0.07
5018,0.101,0.021,0.999,-0.21,-0.21,-0.07
5027,0.101,0.022,1.003,-0.42,-0.07,-0.07
5034,0.101,0.02,1.006,-0.49,-0.07,0.0
5043,0.101,0.021,1.003,-0.14,-0.07,-0.07
5051,0.1,0.021,1.003,-0.21,-0.14,-0.14
5060,0.1,0.02,1.006,-0.28,-0.28,-0.14
5068,0.1,0.02,1.004,0.0,-0.42,-0.21
5076,0.101,0.021,1.004,0.0,-0.42,-0.21
5085,0.1,0.023,1.003,0.0,-0.49,-0.14
