Time,aX,aY,aZ,gX,gY,gZ
1159544,-0.598,-0.052,0.789,-2.73,-3.85,1.12
1159553,-0.596,-0.054,0.794,-2.38,-3.36,0.84
1159563,-0.598,-0.055,0.796,-1.61,-2.94,0.49
1159572,-0.597,-0.054,0.798,-0.91,-2.87,0.35
1159582,-0.598,-0.05,0.799,-0.63,-2.94,0.35
1159592,-0.598,-0.047,0.795,-0.56,-2.94,0.21
1159601,-0.598,-0.046,0.787,-0.98,-3.08,0.35
1159611,-0.597,-0.048,0.778,-1.61,-3.64,0.42
1159621,-0.595,-0.047,0.775,-2.31,-4.34,0.42
1159630,-0.594,-0.051,0.768,-3.36,-5.18,0.49
1159640,-0.598,-0.061,0.765,-3.71,-6.44,0.7
1159649,-0.595,-0.061,0.777,-3.22,-7.35,0.77
1159659,-0.591,-0.059,0.793,-3.64,-7.56,0.77
1159669,-0.589,-0.062,0.814,-4.06,-6.51,0.7
1159678,-0.592,-0.065,0.819,-4.27,-4.55,0.63
1159688,-0.596,-0.071,0.815,-3.85,-2.94,0.63
1159698,-0.593,-0.069,0.801,-2.45,-2.87,0.84
1159707,-0.589,-0.059,0.797,-0.7,-4.2,1.05
1159717,-0.586,-0.049,0.8,0.07,-5.32,1.12
1159726,-0.582,-0.048,0.801,-0.63,-5.18,0.84
1159736,-0.585,-0.053,0.798,-1.33,-4.41,0.35
1159746,-0.59,-0.056,0.793,-1.47,-3.78,0.14
1159755,-0.592,-0.057,0.785,-1.05,-3.85,0.14
1159765,-0.588,-0.055,0.781,-0.14,-4.76,0.14
1159775,-0.587,-0.053,0.786,0.7,-6.3,0.07
1159784,-0.582,-0.052,0.795,0.98,-7.28,-0.07
1159794,-0.577,-0.051,0.807,0.49,-7.14,-0.35
1159803,-0.579,-0.056,0.81,-0.42,-6.16,-0.63
1159813,-0.578,-0.059,0.809,-0.7,-5.18,-0.77
1159823,-0.583,-0.064,0.806,-0.7,-4.76,-0.91
1159832,-0.587,-0.066,0.796,-0.49,-4.97,-0.98
1159842,-0.59,-0.068,0.79,-0.14,-5.95,-0.49
1159852,-0.588,-0.067,0.79,0.07,-7.21,-0.14
1159861,-0.591,-0.061,0.795,0.21,-8.12,0.35
1159871,-0.587,-0.055,0.798,-0.63,-8.54,0.84
1159880,-0.584,-0.054,0.807,-1.33,-8.33,1.12
1159890,-0.579,-0.048,0.817,-1.47,-7.56,1.12
1159900,-0.583,-0.042,0.829,-1.82,-6.09,0.98
1159909,-0.576,-0.045,0.824,-1.82,-5.53,0.42
1159919,-0.58,-0.058,0.821,-1.05,-5.11,-0.42
1159929,-0.585,-0.054,0.804,0.14,-5.18,-0.98
1159938,-0.58,-0.062,0.813,0.91,-5.88,-0.7
1159948,-0.576,-0.066,0.813,1.47,-6.51,-0.63
1159957,-0.579,-0.067,0.809,1.4,-6.37,-0.35
1159967,-0.574,-0.073,0.81,0.14,-6.72,0.42
1159977,-0.57,-0.068,0.817,-0.63,-6.79,1.05
1159986,-0.567,-0.06,0.824,-1.47,-6.23,1.4
1159996,-0.564,-0.057,0.826,-2.31,-5.18,1.33
1160006,-0.564,-0.057,0.824,-2.03,-4.48,1.05
1160015,-0.562,-0.054,0.82,-0.98,-4.34,0.7
1160025,-0.559,-0.054,0.795,0.84,-5.11,0.35
1160034,-0.571,-0.055,0.822,3.64,-7.7,0.21
1160044,-0.562,-0.043,0.816,2.45,-7.63,0.07
1160054,-0.565,-0.046,0.807,0.49,-6.93,-0.35
1160063,-0.571,-0.052,0.807,-0.56,-6.51,-0.07
1160073,-0.565,-0.058,0.795,-2.31,-7.0,0.14
1160083,-0.567,-0.066,0.8,-2.73,-7.63,0.21
1160092,-0.563,-0.042,0.796,-3.36,-8.82,0.42
1160102,-0.56,-0.074,0.836,-5.11,-11.55,-0.21
1160111,-0.561,-0.071,0.828,-2.45,-8.75,0.35
1160121,-0.56,-0.058,0.837,-1.26,-6.37,0.35
1160131,-0.558,-0.062,0.832,-1.75,-5.67,0.14
1160140,-0.562,-0.065,0.83,-1.33,-5.25,0.07
1160150,-0.559,-0.065,0.824,-1.05,-5.67,0.63
1160160,-0.558,-0.066,0.823,-0.7,-7.56,0.7
1160169,-0.551,-0.068,0.833,-0.21,-9.03,0.28
1160179,-0.56,-0.057,0.833,-0.14,-8.47,0.42
1160188,-0.544,-0.059,0.837,-1.54,-7.91,1.26
1160198,-0.553,-0.033,0.819,-4.69,-6.23,0.77
1160208,-0.554,-0.037,0.832,-13.58,-5.46,1.54
1160217,-0.515,-0.088,0.872,-16.73,-4.69,1.82
1160227,-0.534,-0.089,0.846,-10.36,-0.49,-1.12
1160237,-0.563,-0.063,0.831,-6.09,0.91,-1.68
1160246,-0.551,-0.065,0.827,-5.95,-1.33,-0.49
1160256,-0.545,-0.067,0.831,-5.04,-3.78,0.0
1160265,-0.544,-0.069,0.832,-3.5,-4.34,-0.21
1160275,-0.553,-0.07,0.818,-2.17,-4.13,-0.49
1160285,-0.557,-0.07,0.815,-2.24,-5.32,0.14
1160294,-0.55,-0.07,0.818,-3.71,-6.86,0.77
1160304,-0.541,-0.08,0.838,-4.62,-7.7,1.05
1160314,-0.542,-0.081,0.84,-3.92,-6.44,0.7
1160323,-0.546,-0.08,0.839,-2.24,-5.32,0.35
1160333,-0.547,-0.083,0.833,-1.12,-5.53,0.28
1160342,-0.547,-0.084,0.832,0.07,-6.58,0.56
1160352,-0.548,-0.08,0.83,0.98,-7.77,0.91
1160362,-0.543,-0.073,0.831,0.98,-8.89,1.54
1160371,-0.536,-0.066,0.838,0.28,-9.17,1.75
1160381,-0.534,-0.061,0.834,-1.12,-8.4,1.68
1160391,-0.535,-0.065,0.827,-3.08,-7.49,1.47
1160400,-0.534,-0.072,0.826,-4.97,-7.42,1.54
1160410,-0.531,-0.082,0.834,-5.18,-8.12,1.75
1160419,-0.537,-0.078,0.831,-3.78,-8.68,1.75
1160429,-0.534,-0.072,0.832,-2.03,-9.31,1.54
1160439,-0.531,-0.067,0.834,-1.05,-9.87,1.47
1160448,-0.525,-0.064,0.838,-1.05,-9.8,1.4
1160458,-0.52,-0.064,0.844,-1.33,-9.17,0.98
1160468,-0.517,-0.066,0.849,-1.68,-7.84,0.42
1160477,-0.519,-0.07,0.852,-1.82,-6.37,-0.21
1160487,-0.524,-0.078,0.846,-1.54,-5.11,-0.63
1160496,-0.527,-0.085,0.836,-0.7,-4.48,-0.7
1160506,-0.53,-0.087,0.823,0.0,-4.76,-0.42
1160516,-0.531,-0.085,0.823,0.14,-6.09,0.28
1160525,-0.528,-0.078,0.829,-0.49,-7.56,1.12
1160535,-0.522,-0.07,0.839,-1.47,-8.4,1.82
1160545,-0.52,-0.062,0.852,-2.59,-8.54,1.96
1160554,-0.515,-0.062,0.862,-3.43,-7.98,1.75
1160564,-0.513,-0.065,0.864,-3.08,-6.65,1.12
1160573,-0.517,-0.063,0.866,-2.1,-4.62,0.63
1160583,-0.523,-0.069,0.866,-1.4,-4.41,0.21
1160593,-0.525,-0.073,0.855,-0.84,-4.97,-0.35
1160602,-0.522,-0.083,0.838,-0.56,-6.23,-0.56
1160612,-0.527,-0.091,0.833,-1.26,-6.37,0.07
1160622,-0.523,-0.092,0.835,-2.24,-7.21,0.84
1160631,-0.525,-0.091,0.849,-3.22,-7.63,1.61
1160641,-0.521,-0.088,0.855,-4.76,-8.33,2.59
1160650,-0.515,-0.089,0.856,-6.51,-8.54,3.22
1160660,-0.512,-0.093,0.869,-6.79,-8.82,3.5
1160670,-0.507,-0.089,0.878,-4.97,-8.54,3.36
1160679,-0.506,-0.08,0.875,-2.45,-7.7,2.87
1160689,-0.506,-0.074,0.867,-0.84,-6.44,2.45
