Time,aX,aY,aZ,gX,gY,gZ
2145176,-0.546,-0.225,-0.798,-9.1,-46.62,-25.97
2145185,-0.539,-0.243,-0.796,-8.4,-49.0,-26.25
2145195,-0.556,-0.274,-0.775,-1.33,-47.95,-29.12
2145204,-0.552,-0.308,-0.752,10.71,-45.85,-32.2
2145214,-0.567,-0.306,-0.744,19.46,-45.92,-35.98
2145223,-0.587,-0.278,-0.759,25.06,-47.46,-38.71
2145233,-0.58,-0.271,-0.75,29.89,-47.95,-38.29
2145242,-0.559,-0.249,-0.742,30.8,-47.53,-34.93
2145252,-0.536,-0.248,-0.74,28.7,-47.18,-31.15
2145261,-0.53,-0.256,-0.735,26.18,-45.64,-29.05
2145271,-0.535,-0.28,-0.713,25.06,-43.4,-28.35
2145280,-0.567,-0.316,-0.701,26.74,-41.72,-26.11
2145290,-0.592,-0.362,-0.696,36.54,-41.72,-25.62
2145299,-0.585,-0.378,-0.674,50.89,-43.75,-29.26
2145309,-0.57,-0.368,-0.655,62.02,-47.53,-34.44
2145318,-0.561,-0.334,-0.656,65.31,-50.4,-36.47
2145328,-0.541,-0.326,-0.665,62.37,-50.05,-33.88
2145337,-0.534,-0.328,-0.661,54.53,-45.08,-29.26
2145347,-0.548,-0.337,-0.654,44.31,-37.38,-22.96
2145356,-0.574,-0.365,-0.642,33.11,-29.47,-14.14
2145366,-0.604,-0.397,-0.635,21.63,-22.75,-3.5
2145375,-0.65,-0.415,-0.662,15.4,-19.46,4.55
2145385,-0.669,-0.444,-0.662,15.89,-20.44,7.21
2145394,-0.669,-0.463,-0.651,18.9,-24.57,4.97
2145404,-0.653,-0.459,-0.643,24.15,-30.31,-0.98
2145413,-0.628,-0.439,-0.621,30.52,-34.86,-7.49
2145423,-0.594,-0.429,-0.609,34.37,-35.0,-12.18
2145432,-0.577,-0.422,-0.607,34.51,-31.08,-16.24
2145442,-0.589,-0.408,-0.608,30.66,-25.62,-19.46
2145451,-0.601,-0.405,-0.604,24.64,-19.74,-19.6
2145461,-0.613,-0.403,-0.595,17.5,-14.7,-16.38
