Time,aX,aY,aZ,gX,gY,gZ
2435904,-0.427,-0.196,0.93,-1.19,0.42,0.21
2435914,-0.421,-0.19,0.938,0.77,-0.35,0.84
2435923,-0.425,-0.177,0.933,2.87,0.63,0.63
2435933,-0.434,-0.166,0.92,5.32,1.61,0.21
2435942,-0.44,-0.15,0.9,6.72,1.75,0.0
2435952,-0.439,-0.139,0.891,6.72,1.05,0.35
2435961,-0.431,-0.13,0.894,7.42,0.0,0.28
2435971,-0.418,-0.114,0.913,8.4,-1.05,-0.49
2435980,-0.414,-0.102,0.908,9.45,-0.98,-1.82
2435990,-0.419,-0.099,0.906,10.29,-1.47,-3.15
2435999,-0.423,-0.107,0.903,9.87,-1.26,-4.13
2436009,-0.431,-0.114,0.892,9.45,-1.05,-4.76
2436018,-0.43,-0.117,0.896,10.08,-2.03,-4.69
2436028,-0.425,-0.11,0.888,11.2,-3.5,-4.62
2436037,-0.413,-0.102,0.905,11.76,-5.11,-4.48
2436047,-0.397,-0.081,0.909,12.04,-5.25,-4.76
2436056,-0.384,-0.072,0.912,11.48,-4.06,-5.74
2436066,-0.382,-0.078,0.91,10.43,-1.47,-7.42
2436075,-0.383,-0.086,0.895,10.85,0.63,-9.66
2436085,-0.382,-0.088,0.892,13.37,0.7,-12.18
2436094,-0.373,-0.091,0.907,15.05,-0.77,-14.7
2436104,-0.368,-0.091,0.917,14.7,-1.12,-16.66
2436113,-0.38,-0.099,0.908,12.32,0.28,-17.99
2436123,-0.395,-0.134,0.917,7.42,3.01,-17.36
2436132,-0.422,-0.179,0.89,3.08,6.79,-14.91
2436142,-0.432,-0.186,0.865,3.78,7.0,-11.9
2436151,-0.427,-0.172,0.862,6.58,3.5,-9.94
2436161,-0.422,-0.16,0.863,9.1,-0.28,-9.52
2436170,-0.421,-0.156,0.863,10.5,-2.66,-9.73
2436180,-0.422,-0.158,0.866,10.92,-3.92,-9.94
2436189,-0.417,-0.152,0.874,10.57,-3.92,-9.59
2436199,-0.411,-0.147,0.871,9.45,-2.17,-9.38
2436208,-0.412,-0.142,0.864,7.35,-0.21,-9.24
2436218,-0.414,-0.134,0.869,3.22,1.12,-8.47
2436227,-0.415,-0.134,0.877,-1.68,2.1,-7.07
2436237,-0.408,-0.137,0.881,-4.97,2.66,-6.16
2436246,-0.412,-0.144,0.897,-6.37,2.45,-6.3
2436256,-0.418,-0.151,0.903,-5.88,1.61,-5.81
2436265,-0.414,-0.154,0.912,-3.5,-0.84,-5.04
2436275,-0.405,-0.151,0.933,-0.84,-3.78,-4.76
2436284,-0.396,-0.142,0.967,1.33,-5.74,-4.76
2436294,-0.385,-0.126,0.982,2.03,-4.69,-5.25
2436303,-0.386,-0.115,0.972,2.17,-1.61,-6.58
