Time,aX,aY,aZ,gX,gY,gZ
47741,0.866,-0.1,0.456,2.87,5.6,-4.83
47749,0.858,-0.086,0.457,2.45,3.15,-4.62
47757,0.86,-0.08,0.465,0.98,-0.98,-3.85
47766,0.885,-0.08,0.461,-0.28,-4.41,-3.29
47774,0.892,-0.077,0.458,-1.26,-3.99,-3.64
47782,0.882,-0.085,0.474,-2.03,-1.75,-3.01
47791,0.881,-0.09,0.48,-1.47,-0.14,-1.82
47799,0.884,-0.092,0.486,-0.77,1.54,-0.91
47808,0.889,-0.091,0.491,0.07,3.15,-0.35
47817,0.882,-0.093,0.483,0.56,4.06,-0.42
47824,0.87,-0.095,0.483,0.28,3.78,-0.56
47833,0.864,-0.101,0.478,-0.35,2.03,-0.42
47841,0.872,-0.104,0.473,-1.12,0.42,-0.49
47850,0.877,-0.106,0.472,-1.89,-0.14,-1.05
47858,0.874,-0.106,0.484,-2.1,-0.91,-1.89
47866,0.877,-0.117,0.488,-1.82,-3.01,-3.08
47875,0.88,-0.112,0.485,-1.47,-4.69,-4.9
47883,0.888,-0.101,0.492,-0.7,-4.69,-5.32
47891,0.889,-0.102,0.493,0.42,-2.59,-3.92
47900,0.885,-0.102,0.489,1.33,0.07,-2.8
47908,0.876,-0.095,0.48,1.75,1.96,-1.82
47917,0.866,-0.091,0.478,1.47,2.38,0.28
47925,0.87,-0.1,0.487,1.12,1.4,1.54
47933,0.89,-0.095,0.489,1.26,0.21,0.84
47942,0.906,-0.087,0.487,1.4,1.26,-0.42
47951,0.9,-0.096,0.489,2.03,3.71,-1.12
47960,0.872,-0.095,0.486,3.15,4.83,-1.96
47967,0.856,-0.093,0.485,2.52,1.96,-1.75
47975,0.872,-0.1,0.479,1.75,-1.19,-0.84
47984,0.886,-0.095,0.475,1.96,-1.12,-1.33
47992,0.893,-0.087,0.478,2.1,0.49,-2.24
48000,0.895,-0.085,0.482,2.24,2.17,-2.66
48009,0.89,-0.081,0.475,2.59,3.64,-3.01
48017,0.868,-0.081,0.473,2.59,5.46,-2.87
48026,0.848,-0.076,0.479,3.36,5.74,-1.82
48034,0.837,-0.086,0.479,3.29,2.8,0.14
48042,0.847,-0.091,0.475,2.52,-0.42,1.12
48051,0.863,-0.082,0.466,2.73,-0.77,0.98
48059,0.873,-0.075,0.469,2.52,0.63,1.33
48067,0.885,-0.076,0.472,2.24,2.17,1.75
48076,0.895,-0.071,0.474,2.03,3.57,1.05
48085,0.895,-0.064,0.474,1.96,4.69,-0.21
48094,0.892,-0.067,0.477,1.61,4.62,-1.26
48101,0.894,-0.071,0.476,1.19,4.13,-2.59
48109,0.897,-0.07,0.473,0.91,4.2,-4.34
48118,0.891,-0.069,0.47,0.42,5.04,-5.81
48126,0.867,-0.071,0.478,-0.21,5.39,-6.37
48135,0.829,-0.086,0.49,-1.89,1.68,-5.67
48143,0.831,-0.11,0.498,-2.66,-5.46,-4.34
48151,0.852,-0.112,0.492,-1.89,-9.1,-4.2
