Time,aX,aY,aZ,gX,gY,gZ
2103091,0.635,-0.779,-0.383,-7.21,-12.67,-6.93
2103100,0.582,-0.775,-0.348,9.59,-0.07,5.81
2103110,0.528,-0.747,-0.281,28.21,7.35,21.42
2103119,0.467,-0.747,-0.246,48.23,4.06,37.52
2103129,0.446,-0.775,-0.224,67.41,-5.6,53.13
2103138,0.447,-0.829,-0.211,88.62,-15.4,67.97
2103148,0.439,-0.87,-0.17,104.72,-24.01,82.81
2103157,0.467,-0.878,-0.16,107.66,-26.39,86.73
2103167,0.474,-0.9,-0.18,103.74,-28.28,81.97
2103176,0.524,-0.888,-0.235,101.01,-32.27,74.69
2103186,0.516,-0.845,-0.256,97.86,-36.47,68.81
2103195,0.513,-0.841,-0.262,89.81,-39.06,61.18
2103205,0.517,-0.843,-0.29,77.56,-34.58,49.84
2103214,0.453,-0.842,-0.288,58.52,-27.02,35.63
2103224,0.422,-0.839,-0.249,35.98,-19.04,22.82
2103233,0.372,-0.843,-0.221,16.66,-11.62,12.6
2103243,0.336,-0.863,-0.192,2.38,-4.06,6.02
2103252,0.308,-0.889,-0.141,-11.69,2.03,1.26
2103262,0.327,-0.931,-0.111,-28.07,1.96,-6.93
2103271,0.369,-0.925,-0.163,-43.33,-6.37,-16.8
2103281,0.382,-0.916,-0.184,-64.89,-15.26,-29.68
2103290,0.421,-0.958,-0.227,-89.32,-15.19,-45.22
2103300,0.565,-0.997,-0.353,-101.08,-8.89,-55.86
2103309,0.691,-0.863,-0.415,-79.66,-2.87,-49.07
2103319,0.586,-0.872,-0.315,-46.2,4.55,-30.94
2103328,0.526,-0.927,-0.271,-35.42,12.88,-22.61
2103338,0.455,-0.886,-0.266,-41.86,22.89,-22.89
2103347,0.386,-0.845,-0.231,-46.76,26.6,-25.41
2103357,0.375,-0.837,-0.211,-46.48,21.7,-26.88
2103366,0.381,-0.832,-0.209,-44.24,11.48,-24.71
2103376,0.423,-0.842,-0.232,-43.33,4.41,-21.49
2103385,0.486,-0.873,-0.277,-42.14,3.08,-19.46
2103395,0.548,-0.863,-0.297,-32.41,2.24,-14.21
2103404,0.577,-0.88,-0.314,-17.15,0.98,-6.86
