Time,aX,aY,aZ,gX,gY,gZ
12958,0.272,0.408,-0.868,1.68,0.42,-1.82
12966,0.267,0.406,-0.868,-0.28,0.77,-2.52
12975,0.259,0.401,-0.86,-2.1,1.54,-3.29
12983,0.255,0.39,-0.861,-2.59,2.24,-3.01
12991,0.271,0.389,-0.871,-0.07,0.98,-1.47
13000,0.263,0.403,-0.876,2.38,-1.75,0.35
13008,0.267,0.404,-0.873,1.89,-4.27,1.12
13017,0.272,0.407,-0.863,-0.63,-4.9,1.82
13025,0.274,0.413,-0.849,-1.75,-3.71,1.75
13033,0.277,0.411,-0.843,-2.31,-1.68,0.84
13042,0.283,0.41,-0.848,-3.15,0.91,-0.28
13050,0.274,0.418,-0.85,-5.18,3.57,-1.54
13059,0.257,0.408,-0.832,-3.43,5.11,-3.64
13068,0.244,0.42,-0.84,3.36,4.48,-4.76
13075,0.257,0.401,-0.861,4.62,2.03,-3.36
13084,0.264,0.396,-0.866,1.96,0.49,-1.26
13092,0.273,0.4,-0.863,0.07,0.14,0.0
13100,0.28,0.401,-0.861,-0.21,0.07,0.84
13109,0.289,0.41,-0.866,-0.49,0.77,0.77
13117,0.289,0.406,-0.873,-2.24,1.75,0.0
13126,0.286,0.4,-0.872,-4.06,1.89,-0.28
13134,0.276,0.396,-0.864,-5.11,1.75,-0.14
13142,0.282,0.398,-0.863,-3.36,1.47,0.07
13151,0.296,0.409,-0.866,0.49,0.84,-0.49
13159,0.298,0.429,-0.872,3.22,-0.42,-1.61
13167,0.293,0.413,-0.873,3.01,-3.01,-2.59
13176,0.271,0.405,-0.859,3.29,-4.34,-3.01
13184,0.262,0.403,-0.856,4.48,-3.71,-3.29
13193,0.261,0.4,-0.873,4.41,-2.52,-3.29
13202,0.255,0.4,-0.877,2.03,-1.12,-3.5
13209,0.259,0.397,-0.874,-1.19,-0.07,-2.94
13218,0.266,0.401,-0.867,-3.5,-0.07,-2.03
13226,0.266,0.404,-0.862,-4.83,-0.7,-1.12
13234,0.27,0.407,-0.858,-6.23,-0.98,-0.63
13243,0.273,0.411,-0.852,-6.72,-0.42,-0.63
13251,0.276,0.418,-0.851,-5.39,0.0,-0.98
13260,0.268,0.415,-0.848,-4.83,-0.14,-1.33
13268,0.263,0.41,-0.835,-4.76,-0.28,-1.26
13276,0.254,0.409,-0.826,-3.01,0.0,-0.77
13285,0.255,0.415,-0.835,0.77,0.14,-0.28
13293,0.26,0.418,-0.851,1.54,0.56,-0.56
13302,0.271,0.41,-0.862,-0.56,1.33,-1.05
13310,0.281,0.412,-0.869,-2.38,1.68,-1.26
13318,0.284,0.413,-0.864,-2.24,0.0,-1.19
13327,0.274,0.417,-0.86,-1.47,-2.17,-1.05
13336,0.271,0.41,-0.864,-1.33,-3.85,-0.98
13343,0.267,0.406,-0.866,-2.31,-4.76,-0.28
13352,0.267,0.409,-0.859,-2.52,-4.76,0.35
13360,0.262,0.413,-0.853,-2.17,-3.57,0.07
13369,0.262,0.412,-0.852,-1.61,-1.19,-0.56
13377,0.264,0.405,-0.856,-0.56,1.05,-1.26
13385,0.263,0.41,-0.864,0.56,2.52,-1.68
13394,0.263,0.404,-0.871,0.14,2.94,-1.89
13402,0.262,0.403,-0.876,-0.63,2.87,-1.82
13411,0.261,0.403,-0.875,-0.35,2.38,-1.47
13419,0.267,0.411,-0.876,-0.14,1.47,-1.05
13427,0.275,0.404,-0.873,-0.21,-0.35,-0.14
13436,0.279,0.418,-0.864,-0.14,-2.1,0.84
13444,0.282,0.422,-0.853,-0.91,-2.8,0.63
13452,0.278,0.42,-0.843,-1.75,-2.31,-0.07
13461,0.274,0.423,-0.838,-2.24,-0.84,-0.84
13470,0.272,0.424,-0.837,-3.15,1.4,-1.54
13479,0.268,0.421,-0.835,-3.99,3.64,-2.31
13486,0.268,0.42,-0.843,-3.29,5.11,-2.73
13494,0.274,0.419,-0.856,-2.38,4.55,-2.66
13503,0.278,0.419,-0.862,-2.38,2.24,-2.17
13511,0.274,0.416,-0.86,-2.66,-0.77,-1.82
13519,0.27,0.413,-0.859,-1.82,-3.57,-0.7
13528,0.273,0.418,-0.864,-0.7,-5.6,0.14
13536,0.264,0.419,-0.856,-0.91,-5.6,0.14
13545,0.262,0.414,-0.851,-1.47,-3.43,-0.63
13553,0.261,0.412,-0.842,-1.54,-0.77,-0.98
13561,0.259,0.419,-0.844,-1.89,1.47,-1.05
13570,0.26,0.414,-0.849,-2.31,2.8,-1.4
13578,0.261,0.411,-0.852,-1.19,3.22,-1.4
13587,0.269,0.415,-0.866,0.21,2.87,-0.91
13595,0.274,0.417,-0.87,-0.49,1.61,-0.49
13604,0.276,0.421,-0.869,-0.98,-0.56,0.0
13613,0.275,0.421,-0.865,-0.56,-2.45,0.21
13620,0.27,0.419,-0.86,-0.63,-3.22,0.21
13628,0.267,0.421,-0.858,-1.05,-2.66,0.07
13637,0.264,0.419,-0.857,-1.26,-1.47,-0.42
13645,0.263,0.415,-0.856,-1.19,-0.35,-0.7
13654,0.26,0.417,-0.85,-1.68,0.98,-0.98
13662,0.26,0.418,-0.84,-2.59,2.38,-1.05
13670,0.267,0.419,-0.836,-2.59,3.29,-1.12
13679,0.278,0.424,-0.842,-0.84,2.73,-0.77
13687,0.278,0.425,-0.848,0.42,0.7,-0.56
13696,0.273,0.422,-0.854,0.91,-1.12,-0.28
13704,0.27,0.421,-0.853,0.28,-1.54,0.0
13712,0.268,0.425,-0.843,-0.14,-0.91,-0.14
13721,0.276,0.423,-0.844,0.35,-0.42,-0.21
13729,0.279,0.426,-0.848,0.14,0.07,-0.49
13738,0.283,0.424,-0.85,0.21,0.7,-1.19
13747,0.281,0.422,-0.859,0.84,0.98,-1.89
13754,0.271,0.415,-0.869,0.77,1.33,-2.59
13763,0.267,0.41,-0.877,0.28,0.98,-2.45
13771,0.259,0.412,-0.875,0.0,-0.21,-1.82
13779,0.257,0.408,-0.871,0.28,-1.61,-0.98
13788,0.25,0.411,-0.866,-0.35,-2.31,-0.07
13796,0.252,0.409,-0.863,-1.47,-1.96,0.56
13804,0.259,0.418,-0.854,-2.59,-0.91,0.84
13813,0.268,0.416,-0.846,-3.01,0.07,0.84
13821,0.275,0.426,-0.845,-1.96,-0.07,0.77
13830,0.272,0.426,-0.849,-0.42,-1.26,0.7
13838,0.275,0.427,-0.856,-0.91,-1.75,0.63
