Time,aX,aY,aZ,gX,gY,gZ
52224,0.698,-0.768,-0.02,0.49,-2.17,-2.38
52233,0.691,-0.759,-0.012,1.19,0.77,-4.27
52241,0.675,-0.759,-0.003,0.98,1.47,-3.71
52249,0.66,-0.765,-0.009,0.21,0.35,-1.61
52258,0.665,-0.772,-0.011,0.56,-0.56,-1.33
52266,0.674,-0.777,-0.005,1.47,-0.63,-1.75
52275,0.682,-0.772,-0.007,2.24,-0.21,-2.31
52283,0.669,-0.777,-0.005,2.38,0.14,-3.29
52292,0.668,-0.768,-0.012,2.38,0.28,-5.04
52301,0.66,-0.745,-0.007,3.29,0.98,-5.95
52308,0.656,-0.738,-0.009,3.57,0.77,-4.97
52317,0.657,-0.733,0.0,3.43,-0.35,-3.01
52325,0.658,-0.73,-0.002,2.24,-2.8,-1.75
52333,0.665,-0.723,-0.014,0.56,-5.32,-0.98
52342,0.666,-0.733,-0.011,-0.63,-6.3,0.56
52350,0.669,-0.748,-0.014,-0.63,-5.74,1.12
52358,0.671,-0.754,-0.02,-0.35,-3.99,-0.56
52367,0.675,-0.754,-0.01,0.21,-2.1,-1.89
52375,0.678,-0.758,-0.011,0.77,-0.91,-2.03
52384,0.679,-0.753,-0.005,1.61,0.14,-2.66
52392,0.675,-0.743,0.003,1.68,0.07,-3.08
52400,0.679,-0.747,-0.008,0.42,-1.61,-3.15
52409,0.691,-0.744,-0.013,-0.21,-2.24,-2.17
52417,0.688,-0.739,-0.013,0.14,-1.4,-0.42
52426,0.683,-0.74,-0.018,0.56,-0.07,1.82
52435,0.666,-0.746,-0.009,1.12,0.91,3.5
52442,0.65,-0.754,-0.002,0.63,0.35,3.01
52451,0.652,-0.757,-0.003,0.07,-1.54,0.84
52459,0.663,-0.755,-0.009,-0.42,-2.94,-0.35
52467,0.666,-0.752,-0.013,0.07,-2.45,-0.56
52476,0.664,-0.748,-0.012,0.91,-1.19,-0.98
52484,0.669,-0.746,-0.009,1.12,-0.49,-1.75
52493,0.676,-0.746,-0.01,1.05,-0.14,-1.12
52501,0.687,-0.746,-0.006,1.47,0.63,0.56
52509,0.688,-0.751,-0.007,1.96,1.89,1.33
52518,0.692,-0.746,-0.012,2.17,3.43,0.7
52526,0.688,-0.74,-0.01,2.24,4.69,0.35
52534,0.668,-0.737,-0.008,2.17,4.83,0.07
52543,0.656,-0.737,-0.007,0.84,3.36,-0.77
52551,0.661,-0.744,-0.007,-0.42,1.47,-1.05
52560,0.677,-0.749,-0.012,-0.49,0.84,0.07
52569,0.68,-0.76,-0.014,0.42,1.96,1.82
52576,0.668,-0.759,0.006,2.17,3.5,2.94
52585,0.658,-0.758,0.004,1.4,1.68,1.19
52593,0.666,-0.758,-0.004,-0.84,-1.54,-1.19
52602,0.678,-0.757,-0.002,-1.68,-2.87,-1.61
52610,0.678,-0.764,-0.009,-1.12,-2.03,-0.84
52618,0.665,-0.758,0.0,0.77,-0.21,0.21
52627,0.642,-0.758,0.01,1.82,-0.91,1.4
52635,0.643,-0.757,0.001,0.98,-4.13,1.96
52643,0.656,-0.76,-0.001,1.05,-6.16,2.38
52652,0.677,-0.756,-0.009,2.1,-5.88,3.36
52660,0.687,-0.746,-0.016,3.43,-3.22,3.92
52669,0.684,-0.735,-0.008,3.43,-0.63,3.64
52677,0.674,-0.734,0.001,2.03,-0.28,2.59
52685,0.653,-0.747,0.0,0.0,-1.75,0.56
52694,0.655,-0.75,-0.008,-1.33,-3.01,-1.61
52703,0.667,-0.753,-0.018,-1.54,-2.66,-2.45
52712,0.676,-0.758,-0.013,-0.77,-0.98,-2.31
52719,0.665,-0.754,0.005,0.7,0.21,-1.75
52727,0.654,-0.761,0.0,0.49,-1.54,-2.24
52736,0.665,-0.756,0.0,0.28,-3.78,-2.66
52744,0.677,-0.743,-0.013,-0.49,-5.25,-2.1
52752,0.687,-0.749,-0.023,-0.42,-4.76,-0.84
52761,0.698,-0.751,-0.024,0.7,-2.45,0.35
52769,0.693,-0.737,-0.014,1.96,0.14,0.98
52778,0.685,-0.737,-0.005,1.89,0.98,1.4
52786,0.672,-0.747,-0.004,0.77,0.28,1.05
52794,0.672,-0.748,-0.006,-0.07,-0.42,-0.14
52803,0.675,-0.75,-0.01,0.0,0.07,-0.56
52811,0.671,-0.758,-0.007,0.98,1.61,0.14
52819,0.654,-0.757,-0.004,2.03,3.08,0.49
52828,0.642,-0.745,0.007,2.59,3.29,-0.7
52837,0.634,-0.741,0.018,1.89,0.63,-1.47
52846,0.651,-0.741,-0.001,0.0,-3.64,-1.33
52853,0.667,-0.738,-0.012,-0.77,-5.67,-0.84
