Time,aX,aY,aZ,gX,gY,gZ
2095248,-0.224,0.896,-0.308,-32.62,16.17,37.59
2095257,-0.226,0.914,-0.32,-29.61,17.99,32.76
2095267,-0.238,0.899,-0.332,-22.68,16.73,24.22
2095276,-0.257,0.879,-0.348,-9.94,11.27,14.63
2095286,-0.255,0.879,-0.348,3.43,4.69,8.19
2095296,-0.241,0.892,-0.343,15.4,-0.21,2.8
2095305,-0.231,0.908,-0.309,24.78,-3.15,-2.59
2095315,-0.22,0.928,-0.273,30.87,-4.55,-6.37
2095325,-0.208,0.947,-0.242,34.93,-3.92,-7.77
2095334,-0.18,0.975,-0.24,38.71,-0.63,-8.61
2095344,-0.146,0.987,-0.242,40.81,6.09,-12.32
2095353,-0.146,0.979,-0.253,40.6,14.7,-19.81
2095363,-0.161,0.945,-0.277,43.68,20.37,-30.45
2095373,-0.191,0.893,-0.335,51.59,23.17,-43.82
2095382,-0.206,0.843,-0.364,62.72,25.27,-57.4
2095392,-0.216,0.812,-0.349,69.58,27.3,-67.76
2095402,-0.229,0.854,-0.361,68.95,30.24,-71.19
2095411,-0.251,0.903,-0.396,61.32,32.48,-70.77
2095421,-0.259,0.939,-0.398,49.21,35.7,-66.78
2095430,-0.256,0.929,-0.425,32.2,40.74,-60.06
2095440,-0.279,0.889,-0.433,14.35,45.57,-53.9
2095450,-0.299,0.84,-0.44,2.87,46.69,-48.72
2095459,-0.304,0.799,-0.451,0.21,44.59,-46.62
2095469,-0.317,0.745,-0.476,4.76,41.23,-48.3
2095479,-0.357,0.721,-0.513,11.97,36.75,-50.19
2095488,-0.404,0.731,-0.531,17.22,30.94,-48.02
2095498,-0.438,0.79,-0.521,19.53,23.24,-40.53
2095507,-0.439,0.854,-0.52,14.63,14.98,-27.44
2095517,-0.391,0.847,-0.509,1.54,8.33,-10.64
2095527,-0.323,0.827,-0.479,-13.58,5.95,4.34
2095536,-0.278,0.838,-0.465,-28.42,9.52,14.0
2095546,-0.243,0.839,-0.454,-41.02,15.19,13.93
2095556,-0.251,0.8,-0.435,-45.5,17.5,2.24
2095565,-0.274,0.77,-0.425,-37.38,17.29,-12.88
2095575,-0.297,0.762,-0.421,-19.53,16.59,-25.48
2095584,-0.308,0.777,-0.424,-1.05,14.49,-35.14
2095594,-0.324,0.797,-0.442,11.41,11.34,-41.86
2095604,-0.337,0.829,-0.458,19.11,7.21,-45.85
2095613,-0.368,0.882,-0.443,20.72,4.83,-45.22
2095623,-0.385,0.887,-0.432,11.06,4.41,-35.98
2095633,-0.388,0.851,-0.423,-3.57,3.99,-20.72
2095642,-0.367,0.812,-0.428,-14.42,3.43,-5.81
2095652,-0.359,0.769,-0.421,-18.97,3.22,4.83
2095661,-0.359,0.762,-0.408,-17.5,3.43,12.25
2095671,-0.357,0.774,-0.397,-9.8,1.19,16.73
2095681,-0.339,0.766,-0.439,-0.63,-1.68,17.01
2095690,-0.381,0.754,-0.47,1.33,-3.43,16.59
2095700,-0.404,0.769,-0.464,-0.07,-5.88,21.7
2095710,-0.376,0.798,-0.447,1.47,-10.15,29.05
2095719,-0.341,0.827,-0.409,-1.61,-13.65,35.56
2095729,-0.326,0.827,-0.389,-12.88,-12.53,44.87
2095738,-0.314,0.828,-0.392,-24.57,-9.1,56.07
2095748,-0.293,0.835,-0.407,-31.64,-5.67,62.93
2095758,-0.298,0.848,-0.432,-36.12,-2.8,63.14
2095767,-0.317,0.855,-0.456,-39.34,-3.43,60.62
2095777,-0.326,0.821,-0.466,-41.93,-7.07,59.5
2095787,-0.302,0.849,-0.472,-43.26,-10.85,58.94
2095796,-0.277,0.892,-0.494,-43.96,-14.56,53.55
2095806,-0.252,0.886,-0.479,-42.14,-20.09,38.36
2095815,-0.279,0.897,-0.432,-36.33,-22.19,21.84
2095825,-0.363,0.959,-0.419,-29.68,-20.51,15.12
2095835,-0.365,0.962,-0.404,-31.64,-22.4,20.79
