Time,aX,aY,aZ,gX,gY,gZ
54672,-0.333,-0.76,-0.549,-0.98,-3.01,1.19
54680,-0.341,-0.757,-0.547,2.03,-0.14,1.82
54689,-0.351,-0.755,-0.544,4.97,2.1,2.38
54697,-0.362,-0.753,-0.55,7.21,3.85,2.03
54706,-0.368,-0.749,-0.55,7.49,4.76,0.49
54714,-0.373,-0.758,-0.545,9.59,5.74,-2.03
54722,-0.371,-0.752,-0.559,11.2,6.37,-4.55
54731,-0.353,-0.747,-0.556,7.49,5.81,-5.6
54740,-0.345,-0.752,-0.539,3.15,4.2,-4.55
54749,-0.343,-0.763,-0.542,2.52,2.52,-2.1
54756,-0.338,-0.759,-0.55,1.54,-0.14,0.49
54764,-0.335,-0.763,-0.551,-0.98,-2.73,2.59
54773,-0.334,-0.773,-0.545,-2.59,-4.69,4.2
54781,-0.344,-0.766,-0.541,-2.45,-5.25,4.83
54789,-0.348,-0.766,-0.538,0.49,-4.69,4.97
54798,-0.343,-0.746,-0.551,0.14,-4.06,3.99
54806,-0.357,-0.759,-0.543,-2.38,-2.52,2.52
54815,-0.364,-0.759,-0.546,-0.49,-0.42,1.4
54823,-0.364,-0.748,-0.545,1.68,1.33,-0.14
54831,-0.361,-0.752,-0.546,1.68,3.15,-1.82
54840,-0.355,-0.752,-0.558,0.28,3.99,-2.94
54848,-0.339,-0.737,-0.577,-5.18,3.57,-3.71
54857,-0.333,-0.716,-0.594,-21.56,2.1,-4.27
54865,-0.352,-0.812,-0.472,-22.75,3.29,-2.17
54874,-0.355,-0.761,-0.564,-5.11,6.02,-1.05
54883,-0.34,-0.764,-0.56,-2.17,4.27,-0.91
54890,-0.336,-0.751,-0.557,-1.26,1.12,-1.33
54898,-0.334,-0.753,-0.555,-2.73,-1.96,-0.84
54907,-0.342,-0.757,-0.563,-3.22,-3.5,-0.49
54915,-0.344,-0.758,-0.562,-2.45,-2.66,-0.35
54924,-0.34,-0.751,-0.563,-0.77,0.28,-0.35
54932,-0.337,-0.737,-0.564,-2.31,2.73,0.14
54940,-0.341,-0.758,-0.557,-5.53,3.36,1.19
54949,-0.345,-0.756,-0.569,-4.69,3.64,1.47
54957,-0.352,-0.753,-0.564,-4.83,3.92,0.21
54965,-0.347,-0.737,-0.564,-5.39,3.92,-1.05
54974,-0.343,-0.724,-0.567,-12.95,2.73,-1.96
54982,-0.352,-0.762,-0.524,-16.45,2.1,-1.61
54991,-0.348,-0.754,-0.55,-9.94,3.01,-1.12
54999,-0.336,-0.742,-0.569,-7.07,2.59,-0.49
