Time,aX,aY,aZ,gX,gY,gZ
2066709,-0.771,-0.164,0.655,60.83,-22.12,0.63
2066719,-0.767,-0.165,0.678,79.1,-30.1,-0.98
2066729,-0.768,-0.149,0.699,103.95,-42.35,-1.82
2066738,-0.735,-0.096,0.696,123.62,-49.98,-3.08
2066748,-0.73,-0.041,0.696,131.6,-48.02,-4.83
2066758,-0.717,-0.015,0.666,127.89,-40.6,-6.51
2066767,-0.725,-0.012,0.651,113.19,-28.07,-8.19
2066777,-0.723,-0.002,0.61,92.12,-12.53,-9.17
2066786,-0.742,0.007,0.585,70.14,0.0,-9.66
2066796,-0.747,0.019,0.567,48.02,7.42,-9.8
2066806,-0.761,0.015,0.567,26.46,12.39,-10.01
2066815,-0.782,0.0,0.566,7.21,16.73,-9.38
2066825,-0.808,-0.021,0.553,-6.09,17.01,-7.42
2066835,-0.799,-0.041,0.542,-16.66,13.37,-3.99
2066844,-0.789,-0.05,0.551,-26.39,10.01,-1.96
2066854,-0.798,-0.042,0.568,-38.15,11.76,-0.42
2066863,-0.789,-0.065,0.607,-50.75,16.24,0.91
2066873,-0.778,-0.088,0.622,-59.78,22.33,0.63
2066883,-0.786,-0.099,0.626,-60.2,26.39,-0.28
2066892,-0.794,-0.123,0.639,-56.91,27.37,-1.05
2066902,-0.793,-0.127,0.629,-49.77,25.83,-1.89
2066912,-0.805,-0.136,0.633,-41.09,22.26,-2.45
2066921,-0.789,-0.132,0.614,-33.81,17.92,-2.66
2066931,-0.788,-0.127,0.617,-27.37,13.02,-2.73
2066940,-0.773,-0.116,0.623,-25.2,11.55,-2.8
2066950,-0.766,-0.111,0.608,-25.69,14.77,-3.43
2066960,-0.783,-0.111,0.602,-24.22,17.22,-4.06
2066969,-0.794,-0.118,0.602,-21.21,16.52,-4.27
2066979,-0.797,-0.124,0.601,-17.99,14.84,-4.48
2066989,-0.807,-0.136,0.593,-14.77,13.16,-5.25
2066998,-0.814,-0.15,0.585,-11.13,11.27,-5.53
2067008,-0.817,-0.156,0.578,-7.0,9.03,-4.69
2067017,-0.816,-0.16,0.573,-3.29,7.28,-3.29
2067027,-0.814,-0.168,0.568,0.98,5.04,-2.45
2067037,-0.81,-0.164,0.564,7.07,0.84,-1.47
