Time,aX,aY,aZ,gX,gY,gZ
2089848,-0.383,-0.069,0.761,14.35,-84.28,38.78
2089858,-0.421,-0.065,0.856,-5.18,-65.59,30.94
2089867,-0.451,-0.091,0.921,-18.13,-49.0,23.8
2089877,-0.476,-0.112,0.954,-17.99,-36.96,18.27
2089886,-0.49,-0.105,0.935,-7.21,-28.56,13.93
2089896,-0.496,-0.084,0.872,6.02,-24.29,8.89
2089906,-0.495,-0.086,0.817,17.01,-23.03,3.92
2089915,-0.506,-0.115,0.774,24.78,-22.75,0.07
2089925,-0.523,-0.138,0.756,29.12,-22.82,-1.89
2089935,-0.529,-0.149,0.759,31.08,-22.75,-2.17
2089944,-0.547,-0.173,0.76,32.06,-23.45,-2.17
2089954,-0.553,-0.208,0.75,34.37,-29.75,-2.03
2089963,-0.55,-0.208,0.746,38.71,-37.94,-1.54
2089973,-0.536,-0.197,0.76,42.56,-41.93,-0.84
2089983,-0.55,-0.183,0.81,38.99,-39.69,0.56
2089992,-0.585,-0.189,0.871,26.32,-28.14,5.32
2090002,-0.595,-0.197,0.915,12.46,-11.55,13.3
2090012,-0.595,-0.198,0.917,5.46,3.43,20.79
2090021,-0.595,-0.2,0.889,2.87,11.41,25.9
2090031,-0.584,-0.219,0.858,2.17,12.6,29.61
2090040,-0.582,-0.235,0.829,4.9,11.41,32.2
2090050,-0.582,-0.259,0.784,10.22,7.0,34.44
2090060,-0.593,-0.276,0.765,15.68,-0.14,38.22
2090069,-0.581,-0.25,0.758,21.49,-8.68,42.49
2090079,-0.572,-0.211,0.776,25.83,-15.75,45.01
2090089,-0.571,-0.145,0.788,25.69,-18.97,45.85
2090098,-0.555,-0.082,0.808,21.35,-17.43,44.45
2090108,-0.533,-0.04,0.84,15.54,-9.8,40.95
2090117,-0.529,-0.03,0.852,8.19,4.13,35.98
2090127,-0.575,-0.052,0.798,-1.26,19.32,31.29
2090137,-0.635,-0.132,0.737,-14.7,27.58,32.06
2090146,-0.651,-0.201,0.718,-27.44,27.65,40.32
2090156,-0.618,-0.192,0.706,-31.92,26.04,49.91
2090166,-0.595,-0.135,0.691,-33.04,25.13,53.9
2090175,-0.576,-0.064,0.66,-35.77,22.89,52.15
2090185,-0.57,-0.049,0.646,-42.63,19.81,46.62
2090194,-0.583,-0.108,0.667,-50.19,17.92,41.02
2090204,-0.603,-0.149,0.713,-52.43,15.12,37.17
2090214,-0.611,-0.134,0.759,-48.37,9.94,33.95
2090223,-0.613,-0.102,0.795,-43.96,5.88,29.96
2090233,-0.609,-0.079,0.806,-41.79,6.51,24.78
2090243,-0.611,-0.055,0.803,-39.62,9.03,19.74
2090252,-0.588,-0.022,0.8,-33.32,8.4,14.91
2090262,-0.556,0.0,0.808,-26.39,5.11,8.26
2090271,-0.535,0.02,0.809,-23.52,4.55,-1.4
2090281,-0.542,0.024,0.803,-24.92,8.75,-12.88
2090291,-0.571,-0.013,0.792,-28.14,14.07,-23.17
2090300,-0.607,-0.082,0.782,-30.94,17.08,-28.98
2090310,-0.64,-0.168,0.775,-32.69,16.73,-29.68
2090320,-0.67,-0.254,0.789,-32.06,14.42,-25.62
2090329,-0.682,-0.295,0.79,-27.44,11.34,-17.85
2090339,-0.676,-0.292,0.788,-19.04,6.58,-10.08
2090348,-0.657,-0.265,0.783,-10.78,-0.28,-5.32
2090358,-0.636,-0.227,0.792,-4.2,-7.0,-3.57
2090368,-0.596,-0.17,0.802,-1.47,-8.05,-4.27
2090377,-0.567,-0.14,0.803,-5.39,-1.82,-9.31
2090387,-0.573,-0.128,0.818,-14.07,9.94,-17.08
2090397,-0.587,-0.144,0.841,-23.66,21.84,-23.94
2090406,-0.603,-0.195,0.847,-28.56,29.54,-28.84
2090416,-0.638,-0.272,0.826,-26.95,32.48,-30.45
2090425,-0.655,-0.315,0.785,-18.76,31.01,-26.25
2090435,-0.654,-0.303,0.748,-8.75,24.99,-19.67
2090445,-0.641,-0.261,0.725,-1.96,17.08,-14.77
2090454,-0.632,-0.238,0.726,1.05,10.5,-12.6
2090464,-0.623,-0.22,0.739,1.75,7.42,-12.25
2090474,-0.621,-0.197,0.775,0.14,8.47,-13.37
2090483,-0.605,-0.187,0.806,-2.66,13.23,-16.24
2090493,-0.601,-0.157,0.828,-3.57,21.07,-21.14
2090502,-0.578,-0.126,0.847,-4.83,31.92,-27.93
2090512,-0.562,-0.128,0.85,-7.63,45.78,-37.59
2090522,-0.598,-0.221,0.83,-8.96,61.53,-46.34
2090531,-0.665,-0.321,0.772,-2.45,72.03,-47.11
2090541,-0.699,-0.365,0.714,13.02,69.44,-40.46
2090551,-0.685,-0.353,0.669,30.94,56.21,-33.11
2090560,-0.654,-0.309,0.622,45.01,40.88,-29.96
2090570,-0.64,-0.256,0.581,52.08,31.22,-30.03
2090579,-0.649,-0.221,0.552,51.24,26.81,-32.41
2090589,-0.666,-0.191,0.544,46.06,23.73,-34.58
2090599,-0.675,-0.165,0.552,37.1,21.07,-35.63
2090608,-0.67,-0.152,0.565,26.04,18.13,-37.1
2090618,-0.677,-0.171,0.59,15.33,15.54,-39.83
2090628,-0.709,-0.265,0.622,7.77,14.77,-40.18
2090637,-0.754,-0.319,0.651,5.39,13.16,-34.3
2090647,-0.756,-0.344,0.691,6.37,8.82,-23.94
2090656,-0.743,-0.367,0.71,8.12,5.39,-13.79
2090666,-0.741,-0.366,0.701,7.91,5.53,-4.83
2090676,-0.737,-0.345,0.685,4.48,7.28,4.2
2090685,-0.718,-0.306,0.677,-1.33,7.98,12.88
2090695,-0.697,-0.258,0.672,-7.28,7.49,19.11
2090705,-0.68,-0.223,0.67,-11.62,5.53,21.77
2090714,-0.678,-0.208,0.676,-14.21,2.24,21.77
2090724,-0.692,-0.227,0.693,-15.54,-1.47,21.42
2090733,-0.707,-0.256,0.716,-13.44,-4.55,23.24
2090743,-0.729,-0.274,0.729,-7.07,-7.07,27.44
2090753,-0.723,-0.261,0.737,0.49,-9.17,32.2
2090762,-0.715,-0.244,0.741,5.39,-9.24,36.82
2090772,-0.698,-0.216,0.73,7.0,-5.25,40.53
2090782,-0.676,-0.171,0.71,5.04,0.91,41.79
2090791,-0.663,-0.157,0.695,0.0,7.0,39.76
2090801,-0.683,-0.19,0.683,-5.11,11.55,37.24
2090810,-0.72,-0.231,0.68,-10.92,13.93,37.8
2090820,-0.749,-0.266,0.68,-16.8,15.26,42.77
2090830,-0.734,-0.255,0.674,-17.5,14.49,49.21
2090839,-0.715,-0.226,0.664,-16.1,12.25,53.06
2090849,-0.695,-0.188,0.648,-16.66,9.52,53.55
2090859,-0.672,-0.148,0.632,-19.81,7.56,51.03
2090868,-0.658,-0.115,0.635,-25.34,7.21,45.99
2090878,-0.649,-0.099,0.646,-31.43,8.82,39.34
2090887,-0.646,-0.094,0.664,-33.81,10.57,31.64
2090897,-0.655,-0.091,0.675,-32.06,11.06,23.1
2090907,-0.679,-0.101,0.659,-29.61,10.99,15.4
2090916,-0.695,-0.133,0.648,-28.7,10.78,10.29
2090926,-0.716,-0.171,0.641,-30.24,10.78,8.47
2090936,-0.726,-0.188,0.647,-35.42,11.34,9.73
2090945,-0.73,-0.212,0.666,-42.07,14.14,11.34
2090955,-0.736,-0.227,0.674,-45.99,18.41,12.95
2090964,-0.724,-0.216,0.671,-45.92,21.14,13.86
2090974,-0.716,-0.207,0.666,-42.0,21.07,13.09
2090984,-0.703,-0.183,0.649,-35.28,19.95,10.08
2090993,-0.696,-0.16,0.636,-28.21,18.69,4.69
